worker_id,condition,q_id,q_index,model_pred,actual_price,final_pred
e793fa0343b96f1a7d948f3e8c1459dc,C1,5,4,0.6,0.5,0.6
ccf7c9a381ad3f42ef7453be9c5646c7,C1,5,0,0.6,0.5,0.7
ccf7c9a381ad3f42ef7453be9c5646c7,C1,4,1,0.6,0.8,0.7
ccf7c9a381ad3f42ef7453be9c5646c7,C1,9,2,1.7,2,2
ccf7c9a381ad3f42ef7453be9c5646c7,C1,7,3,1.2,1.2,1.3
ccf7c9a381ad3f42ef7453be9c5646c7,C1,3,4,0.9,0.8,1
e5502b7ea4ea748a8401def7e2085e7a,C2,9,0,1.7,2,1.9
e5502b7ea4ea748a8401def7e2085e7a,C2,3,1,0.9,0.8,1.1
e5502b7ea4ea748a8401def7e2085e7a,C2,5,2,0.6,0.5,0.7
e5502b7ea4ea748a8401def7e2085e7a,C2,7,3,1.2,1.2,1.4
e5502b7ea4ea748a8401def7e2085e7a,C2,4,4,0.6,0.8,0.7
6053b7c3ff1fd8a63b6f437576d7bfd9,C2,4,0,0.6,0.8,0.8
6053b7c3ff1fd8a63b6f437576d7bfd9,C2,5,1,0.6,0.5,0.4
6053b7c3ff1fd8a63b6f437576d7bfd9,C2,7,2,1.2,1.2,1
6053b7c3ff1fd8a63b6f437576d7bfd9,C2,3,3,0.9,0.8,1
6053b7c3ff1fd8a63b6f437576d7bfd9,C2,9,4,1.7,2,1.1
8ae48c46841c24d0f157f14ae8f2f1ba,C3,5,0,0.6,0.5,0.2
8ae48c46841c24d0f157f14ae8f2f1ba,C3,9,1,1.7,2,1.8
8ae48c46841c24d0f157f14ae8f2f1ba,C3,4,2,0.6,0.8,0.7
8ae48c46841c24d0f157f14ae8f2f1ba,C3,3,3,0.9,0.8,0.8
8ae48c46841c24d0f157f14ae8f2f1ba,C3,7,4,1.2,1.2,1
69c32da722a48a96c6b2649a724800bc,C1,4,0,0.6,0.8,0.4
69c32da722a48a96c6b2649a724800bc,C1,9,1,1.7,2,1.8
69c32da722a48a96c6b2649a724800bc,C1,3,2,0.9,0.8,1.1
69c32da722a48a96c6b2649a724800bc,C1,7,3,1.2,1.2,1.4
69c32da722a48a96c6b2649a724800bc,C1,5,4,0.6,0.5,0.5
5eb66ed4968e8055f16ab4aad1a1b9a5,C0,9,0,1.7,2,2
5eb66ed4968e8055f16ab4aad1a1b9a5,C0,3,1,0.9,0.8,1
5eb66ed4968e8055f16ab4aad1a1b9a5,C0,5,2,0.6,0.5,0.6
5eb66ed4968e8055f16ab4aad1a1b9a5,C0,4,3,0.6,0.8,0.5
5eb66ed4968e8055f16ab4aad1a1b9a5,C0,7,4,1.2,1.2,1
0617e3566134fccc71a02041511bc432,C2,5,0,0.6,0.5,0.7
0617e3566134fccc71a02041511bc432,C2,9,1,1.7,2,1.7
0617e3566134fccc71a02041511bc432,C2,7,2,1.2,1.2,2.5
0617e3566134fccc71a02041511bc432,C2,3,3,0.9,0.8,1
0617e3566134fccc71a02041511bc432,C2,4,4,0.6,0.8,0.5
32b0084dabcc610d2771dc57a257e457,C2,4,0,0.6,0.8,0.5
32b0084dabcc610d2771dc57a257e457,C2,5,1,0.6,0.5,0.8
32b0084dabcc610d2771dc57a257e457,C2,9,2,1.7,2,2.2
32b0084dabcc610d2771dc57a257e457,C2,7,3,1.2,1.2,1.4
32b0084dabcc610d2771dc57a257e457,C2,3,4,0.9,0.8,0.9
57d784273abb97f08be7872dd90ba4ce,C1,7,0,1.2,1.2,1.3
57d784273abb97f08be7872dd90ba4ce,C1,9,1,1.7,2,1.8
57d784273abb97f08be7872dd90ba4ce,C1,5,2,0.6,0.5,0.5
57d784273abb97f08be7872dd90ba4ce,C1,3,3,0.9,0.8,1
57d784273abb97f08be7872dd90ba4ce,C1,4,4,0.6,0.8,0.5
a272e2c3cf529f24b2034b2fcd358ef4,C3,7,0,1.2,1.2,1.3
a272e2c3cf529f24b2034b2fcd358ef4,C3,4,1,0.6,0.8,0.5
a272e2c3cf529f24b2034b2fcd358ef4,C3,9,2,1.7,2,1.7
a272e2c3cf529f24b2034b2fcd358ef4,C3,3,3,0.9,0.8,1.1
a272e2c3cf529f24b2034b2fcd358ef4,C3,5,4,0.6,0.5,0.5
e8e7b7a59b9cd621929645c828c597da,C0,5,0,0.6,0.5,0.6
e8e7b7a59b9cd621929645c828c597da,C0,9,1,1.7,2,1.6
e8e7b7a59b9cd621929645c828c597da,C0,7,2,1.2,1.2,1.2
e8e7b7a59b9cd621929645c828c597da,C0,4,3,0.6,0.8,0.5
e8e7b7a59b9cd621929645c828c597da,C0,3,4,0.9,0.8,0.9
ee2d44871ab40bdc465187aab544229f,C2,3,0,0.9,0.8,1
ee2d44871ab40bdc465187aab544229f,C2,9,1,1.7,2,1.9
ee2d44871ab40bdc465187aab544229f,C2,7,2,1.2,1.2,1.3
ee2d44871ab40bdc465187aab544229f,C2,5,3,0.6,0.5,0.4
ee2d44871ab40bdc465187aab544229f,C2,4,4,0.6,0.8,0.6
96946fcd48b2d4bd07ef1e5ce8a537da,C2,3,0,0.9,0.8,1.1
96946fcd48b2d4bd07ef1e5ce8a537da,C2,4,1,0.6,0.8,0.5
96946fcd48b2d4bd07ef1e5ce8a537da,C2,7,2,1.2,1.2,1.1
96946fcd48b2d4bd07ef1e5ce8a537da,C2,9,3,1.7,2,1.6
96946fcd48b2d4bd07ef1e5ce8a537da,C2,5,4,0.6,0.5,0.6
8cd8b9790593716cc570418bc4290906,C1,9,0,1.7,2,1.9
8cd8b9790593716cc570418bc4290906,C1,7,1,1.2,1.2,1.4
8cd8b9790593716cc570418bc4290906,C1,3,2,0.9,0.8,1
8cd8b9790593716cc570418bc4290906,C1,5,3,0.6,0.5,0.8
8cd8b9790593716cc570418bc4290906,C1,4,4,0.6,0.8,0.8
b6b1b7a06451fa8a98b6244ca2e9f2ff,C0,5,0,0.6,0.5,0.4
b6b1b7a06451fa8a98b6244ca2e9f2ff,C0,9,1,1.7,2,1.5
b6b1b7a06451fa8a98b6244ca2e9f2ff,C0,3,2,0.9,0.8,1.1
b6b1b7a06451fa8a98b6244ca2e9f2ff,C0,4,3,0.6,0.8,0.6
b6b1b7a06451fa8a98b6244ca2e9f2ff,C0,7,4,1.2,1.2,1.4
631c07f13419f73bbba26a5a99e16fc1,C1,4,0,0.6,0.8,0.5
631c07f13419f73bbba26a5a99e16fc1,C1,3,1,0.9,0.8,0.9
631c07f13419f73bbba26a5a99e16fc1,C1,9,2,1.7,2,1.8
631c07f13419f73bbba26a5a99e16fc1,C1,7,3,1.2,1.2,1.2
631c07f13419f73bbba26a5a99e16fc1,C1,5,4,0.6,0.5,0.4
f588af70107c643b3526f8c06c010546,C0,9,0,1.7,2,2
f588af70107c643b3526f8c06c010546,C0,4,1,0.6,0.8,0.7
f588af70107c643b3526f8c06c010546,C0,5,2,0.6,0.5,0.7
f588af70107c643b3526f8c06c010546,C0,7,3,1.2,1.2,1.2
f588af70107c643b3526f8c06c010546,C0,3,4,0.9,0.8,0.9
6ad777c2b50b3da8bc79ba5e4f344689,C0,9,0,1.7,2,1.8
6ad777c2b50b3da8bc79ba5e4f344689,C0,3,1,0.9,0.8,1.1
6ad777c2b50b3da8bc79ba5e4f344689,C0,4,2,0.6,0.8,0.5
6ad777c2b50b3da8bc79ba5e4f344689,C0,7,3,1.2,1.2,1.5
6ad777c2b50b3da8bc79ba5e4f344689,C0,5,4,0.6,0.5,0.4
bd10994207d1d9fc29d97444b6701240,C2,9,0,1.7,2,1.8
bd10994207d1d9fc29d97444b6701240,C2,3,1,0.9,0.8,0.8
bd10994207d1d9fc29d97444b6701240,C2,5,2,0.6,0.5,0.6
bd10994207d1d9fc29d97444b6701240,C2,7,3,1.2,1.2,1.1
bd10994207d1d9fc29d97444b6701240,C2,4,4,0.6,0.8,0.5
f45add861745f91859b7b3f7498182ae,C2,9,0,1.7,2,1.7
f45add861745f91859b7b3f7498182ae,C2,5,1,0.6,0.5,0.7
f45add861745f91859b7b3f7498182ae,C2,4,2,0.6,0.8,0.7
f45add861745f91859b7b3f7498182ae,C2,3,3,0.9,0.8,1
f45add861745f91859b7b3f7498182ae,C2,7,4,1.2,1.2,1.3
b3dda2b7f5c3df8d702408698a69cea7,C1,7,0,1.2,1.2,1.1
b3dda2b7f5c3df8d702408698a69cea7,C1,5,1,0.6,0.5,0.6
b3dda2b7f5c3df8d702408698a69cea7,C1,4,2,0.6,0.8,0.5
b3dda2b7f5c3df8d702408698a69cea7,C1,9,3,1.7,2,1.8
b3dda2b7f5c3df8d702408698a69cea7,C1,3,4,0.9,0.8,1.2
3ba42fb460541b51bd9af1d307c0069e,C0,5,0,0.6,0.5,0.5
3ba42fb460541b51bd9af1d307c0069e,C0,7,1,1.2,1.2,1.3
3ba42fb460541b51bd9af1d307c0069e,C0,9,2,1.7,2,1.8
3ba42fb460541b51bd9af1d307c0069e,C0,4,3,0.6,0.8,0.7
3ba42fb460541b51bd9af1d307c0069e,C0,3,4,0.9,0.8,1.2
a17659488881ecdc09e08168aa2bee78,C3,5,0,0.6,0.5,0.7
a17659488881ecdc09e08168aa2bee78,C3,7,1,1.2,1.2,1.1
a17659488881ecdc09e08168aa2bee78,C3,4,2,0.6,0.8,0.6
a17659488881ecdc09e08168aa2bee78,C3,9,3,1.7,2,1.6
a17659488881ecdc09e08168aa2bee78,C3,3,4,0.9,0.8,1.1
35f594e52770521aebcaf2f85e4c71ee,C2,3,0,0.9,0.8,0.8
35f594e52770521aebcaf2f85e4c71ee,C2,7,1,1.2,1.2,1.1
35f594e52770521aebcaf2f85e4c71ee,C2,5,2,0.6,0.5,0.7
35f594e52770521aebcaf2f85e4c71ee,C2,4,3,0.6,0.8,0.4
35f594e52770521aebcaf2f85e4c71ee,C2,9,4,1.7,2,1.5
486a6a13e4395530b927bc6ea2f013ae,C2,4,0,0.6,0.8,0.9
486a6a13e4395530b927bc6ea2f013ae,C2,3,1,0.9,0.8,1
486a6a13e4395530b927bc6ea2f013ae,C2,7,2,1.2,1.2,1.3
486a6a13e4395530b927bc6ea2f013ae,C2,5,3,0.6,0.5,0.7
486a6a13e4395530b927bc6ea2f013ae,C2,9,4,1.7,2,1.5
860f2ca18b30f08bbc85c5874c6ca3a0,C0,9,0,1.7,2,1.9
860f2ca18b30f08bbc85c5874c6ca3a0,C0,5,1,0.6,0.5,0.8
860f2ca18b30f08bbc85c5874c6ca3a0,C0,7,2,1.2,1.2,1.3
860f2ca18b30f08bbc85c5874c6ca3a0,C0,3,3,0.9,0.8,0.8
860f2ca18b30f08bbc85c5874c6ca3a0,C0,4,4,0.6,0.8,0.6
76b60f06b60dfa52488c33abb164f0b9,C0,5,0,0.6,0.5,0.7
76b60f06b60dfa52488c33abb164f0b9,C0,4,1,0.6,0.8,0.5
76b60f06b60dfa52488c33abb164f0b9,C0,9,2,1.7,2,1.5
76b60f06b60dfa52488c33abb164f0b9,C0,7,3,1.2,1.2,1.3
76b60f06b60dfa52488c33abb164f0b9,C0,3,4,0.9,0.8,0.9
d0f96e07c1af204c889b22dc6347dc82,C1,4,0,0.6,0.8,0.5
d0f96e07c1af204c889b22dc6347dc82,C1,3,1,0.9,0.8,1
d0f96e07c1af204c889b22dc6347dc82,C1,7,2,1.2,1.2,1
d0f96e07c1af204c889b22dc6347dc82,C1,9,3,1.7,2,1.5
d0f96e07c1af204c889b22dc6347dc82,C1,5,4,0.6,0.5,0.7
18d3ca9133d5a977dbbdc2ab5b91b751,C3,4,0,0.6,0.8,1
18d3ca9133d5a977dbbdc2ab5b91b751,C3,3,1,0.9,0.8,1.1
18d3ca9133d5a977dbbdc2ab5b91b751,C3,9,2,1.7,2,2.2
18d3ca9133d5a977dbbdc2ab5b91b751,C3,5,3,0.6,0.5,0.5
18d3ca9133d5a977dbbdc2ab5b91b751,C3,7,4,1.2,1.2,1.2
82e0d06f313836434e31f7dfa94b7127,C2,7,0,1.2,1.2,1.4
82e0d06f313836434e31f7dfa94b7127,C2,9,1,1.7,2,1.6
82e0d06f313836434e31f7dfa94b7127,C2,3,2,0.9,0.8,1.2
82e0d06f313836434e31f7dfa94b7127,C2,4,3,0.6,0.8,0.7
82e0d06f313836434e31f7dfa94b7127,C2,5,4,0.6,0.5,0.7
1ac243743fc537d6c14dcb62b4ca5752,C0,7,0,1.2,1.2,1.1
1ac243743fc537d6c14dcb62b4ca5752,C0,4,1,0.6,0.8,0.5
1ac243743fc537d6c14dcb62b4ca5752,C0,5,2,0.6,0.5,0.7
1ac243743fc537d6c14dcb62b4ca5752,C0,3,3,0.9,0.8,0.8
1ac243743fc537d6c14dcb62b4ca5752,C0,9,4,1.7,2,1.5
2067933c238e1f046f6af16a66b43e98,C1,9,0,1.7,2,1.8
2067933c238e1f046f6af16a66b43e98,C1,5,1,0.6,0.5,0.6
2067933c238e1f046f6af16a66b43e98,C1,7,2,1.2,1.2,1.4
2067933c238e1f046f6af16a66b43e98,C1,3,3,0.9,0.8,1
2067933c238e1f046f6af16a66b43e98,C1,4,4,0.6,0.8,0.7
b6d37554c486c7e539c8cd94a84a3004,C3,3,0,0.9,0.8,1
b6d37554c486c7e539c8cd94a84a3004,C3,7,1,1.2,1.2,1.1
b6d37554c486c7e539c8cd94a84a3004,C3,9,2,1.7,2,1.9
b6d37554c486c7e539c8cd94a84a3004,C3,5,3,0.6,0.5,0.5
b6d37554c486c7e539c8cd94a84a3004,C3,4,4,0.6,0.8,0.5
0dfb34f0c349d3f62eafbfd3053fd7fa,C2,7,0,1.2,1.2,1
0dfb34f0c349d3f62eafbfd3053fd7fa,C2,3,1,0.9,0.8,0.9
0dfb34f0c349d3f62eafbfd3053fd7fa,C2,5,2,0.6,0.5,0.4
0dfb34f0c349d3f62eafbfd3053fd7fa,C2,4,3,0.6,0.8,0.6
0dfb34f0c349d3f62eafbfd3053fd7fa,C2,9,4,1.7,2,1.5
36bd08584195d6dcedf7ac8f6d87c090,C0,5,0,0.6,0.5,0.5
36bd08584195d6dcedf7ac8f6d87c090,C0,9,1,1.7,2,1.3
36bd08584195d6dcedf7ac8f6d87c090,C0,4,2,0.6,0.8,0.5
36bd08584195d6dcedf7ac8f6d87c090,C0,3,3,0.9,0.8,1.1
36bd08584195d6dcedf7ac8f6d87c090,C0,7,4,1.2,1.2,1.5
e82f88c0efa8e03eb9ec70089d5c9419,C2,4,0,0.6,0.8,0.8
e82f88c0efa8e03eb9ec70089d5c9419,C2,3,1,0.9,0.8,1.1
e82f88c0efa8e03eb9ec70089d5c9419,C2,7,2,1.2,1.2,1.4
e82f88c0efa8e03eb9ec70089d5c9419,C2,5,3,0.6,0.5,0.5
e82f88c0efa8e03eb9ec70089d5c9419,C2,9,4,1.7,2,1.8
5be8596ee11ae486f55a26741c05d72a,C3,9,0,1.7,2,1.8
5be8596ee11ae486f55a26741c05d72a,C3,3,1,0.9,0.8,1.2
5be8596ee11ae486f55a26741c05d72a,C3,4,2,0.6,0.8,0.4
5be8596ee11ae486f55a26741c05d72a,C3,7,3,1.2,1.2,1.5
5be8596ee11ae486f55a26741c05d72a,C3,5,4,0.6,0.5,0.7
804b9d24ac9ba754bff8912fa376a48b,C1,3,0,0.9,0.8,1.2
804b9d24ac9ba754bff8912fa376a48b,C1,5,1,0.6,0.5,0.7
804b9d24ac9ba754bff8912fa376a48b,C1,4,2,0.6,0.8,0.5
804b9d24ac9ba754bff8912fa376a48b,C1,7,3,1.2,1.2,1.4
804b9d24ac9ba754bff8912fa376a48b,C1,9,4,1.7,2,2
afe1b619ac23142a03564c0374674bd5,C0,5,0,0.6,0.5,0.7
afe1b619ac23142a03564c0374674bd5,C0,9,1,1.7,2,1.6
afe1b619ac23142a03564c0374674bd5,C0,7,2,1.2,1.2,1.3
afe1b619ac23142a03564c0374674bd5,C0,3,3,0.9,0.8,1
afe1b619ac23142a03564c0374674bd5,C0,4,4,0.6,0.8,0.7
3512110f143b366612030a6beaa47204,C3,5,0,0.6,0.5,0.8
3512110f143b366612030a6beaa47204,C3,7,1,1.2,1.2,1.3
3512110f143b366612030a6beaa47204,C3,3,2,0.9,0.8,0.7
3512110f143b366612030a6beaa47204,C3,4,3,0.6,0.8,0.5
3512110f143b366612030a6beaa47204,C3,9,4,1.7,2,1.9
d9f221087a99b6e948b477c55c6d880b,C2,9,0,1.7,2,1.9
d9f221087a99b6e948b477c55c6d880b,C2,5,1,0.6,0.5,0.6
d9f221087a99b6e948b477c55c6d880b,C2,3,2,0.9,0.8,1.1
d9f221087a99b6e948b477c55c6d880b,C2,4,3,0.6,0.8,0.5
d9f221087a99b6e948b477c55c6d880b,C2,7,4,1.2,1.2,1.3
bcd365f92ff372cf548aeb23a4c7af3c,C1,9,0,1.7,2,1.1
bcd365f92ff372cf548aeb23a4c7af3c,C1,5,1,0.6,0.5,0.5
bcd365f92ff372cf548aeb23a4c7af3c,C1,4,2,0.6,0.8,0.8
bcd365f92ff372cf548aeb23a4c7af3c,C1,7,3,1.2,1.2,1.5
bcd365f92ff372cf548aeb23a4c7af3c,C1,3,4,0.9,0.8,1.2
1bea87b0ec1c2d885e46269134af6bf1,C2,3,0,0.9,0.8,0.6
1bea87b0ec1c2d885e46269134af6bf1,C2,5,1,0.6,0.5,0.5
1bea87b0ec1c2d885e46269134af6bf1,C2,4,2,0.6,0.8,0.4
1bea87b0ec1c2d885e46269134af6bf1,C2,9,3,1.7,2,1.2
1bea87b0ec1c2d885e46269134af6bf1,C2,7,4,1.2,1.2,0.8
6db256623b3034566eb9388a2af41297,C1,4,0,0.6,0.8,0.7
6db256623b3034566eb9388a2af41297,C1,7,1,1.2,1.2,1.5
6db256623b3034566eb9388a2af41297,C1,3,2,0.9,0.8,1
6db256623b3034566eb9388a2af41297,C1,9,3,1.7,2,1.5
6db256623b3034566eb9388a2af41297,C1,5,4,0.6,0.5,0.4
aae0b370ea8acd6b8839ac04f9110fa9,C0,4,0,0.6,0.8,0.7
aae0b370ea8acd6b8839ac04f9110fa9,C0,3,1,0.9,0.8,1.1
aae0b370ea8acd6b8839ac04f9110fa9,C0,7,2,1.2,1.2,1.4
aae0b370ea8acd6b8839ac04f9110fa9,C0,9,3,1.7,2,1.9
aae0b370ea8acd6b8839ac04f9110fa9,C0,5,4,0.6,0.5,0.8
d39d8c852896994db394564362a33700,C1,7,0,1.2,1.2,1.4
d39d8c852896994db394564362a33700,C1,5,1,0.6,0.5,0.9
d39d8c852896994db394564362a33700,C1,3,2,0.9,0.8,0.8
d39d8c852896994db394564362a33700,C1,9,3,1.7,2,1.8
d39d8c852896994db394564362a33700,C1,4,4,0.6,0.8,0.5
5293aec01a06624cbcc4a7094d5660a1,C0,5,0,0.6,0.5,0.5
5293aec01a06624cbcc4a7094d5660a1,C0,4,1,0.6,0.8,0.6
5293aec01a06624cbcc4a7094d5660a1,C0,7,2,1.2,1.2,1.7
5293aec01a06624cbcc4a7094d5660a1,C0,3,3,0.9,0.8,1
5293aec01a06624cbcc4a7094d5660a1,C0,9,4,1.7,2,1.9
3b528f69be22dd9fa4900034cb4cf8a9,C2,4,0,0.6,0.8,0.5
3b528f69be22dd9fa4900034cb4cf8a9,C2,3,1,0.9,0.8,1
3b528f69be22dd9fa4900034cb4cf8a9,C2,7,2,1.2,1.2,1.4
3b528f69be22dd9fa4900034cb4cf8a9,C2,9,3,1.7,2,1.6
3b528f69be22dd9fa4900034cb4cf8a9,C2,5,4,0.6,0.5,0.6
e72e35a21e5f26d7ae1215869331a73a,C2,3,0,0.9,0.8,1
e72e35a21e5f26d7ae1215869331a73a,C2,4,1,0.6,0.8,0.6
e72e35a21e5f26d7ae1215869331a73a,C2,5,2,0.6,0.5,0.6
e72e35a21e5f26d7ae1215869331a73a,C2,7,3,1.2,1.2,1.2
e72e35a21e5f26d7ae1215869331a73a,C2,9,4,1.7,2,1.7
6d9a279760f55e2b497dc145886b09c1,C3,3,0,0.9,0.8,1.3
6d9a279760f55e2b497dc145886b09c1,C3,7,1,1.2,1.2,1.1
6d9a279760f55e2b497dc145886b09c1,C3,9,2,1.7,2,1.3
6d9a279760f55e2b497dc145886b09c1,C3,5,3,0.6,0.5,0.7
6d9a279760f55e2b497dc145886b09c1,C3,4,4,0.6,0.8,0.5
37c87cd5bef58d6a142ab84ed05bbcee,C2,9,0,1.7,2,2
37c87cd5bef58d6a142ab84ed05bbcee,C2,4,1,0.6,0.8,0.8
37c87cd5bef58d6a142ab84ed05bbcee,C2,7,2,1.2,1.2,1.8
37c87cd5bef58d6a142ab84ed05bbcee,C2,5,3,0.6,0.5,0.5
37c87cd5bef58d6a142ab84ed05bbcee,C2,3,4,0.9,0.8,0.8
b4c69533fdb339c13d297ed16892ee63,C3,9,0,1.7,2,1.8
b4c69533fdb339c13d297ed16892ee63,C3,4,1,0.6,0.8,0.8
b4c69533fdb339c13d297ed16892ee63,C3,3,2,0.9,0.8,1.1
b4c69533fdb339c13d297ed16892ee63,C3,5,3,0.6,0.5,0.8
b4c69533fdb339c13d297ed16892ee63,C3,7,4,1.2,1.2,1.4
06d20838ef14a66b0b7d36857497c42c,C1,7,0,1.2,1.2,1.4
06d20838ef14a66b0b7d36857497c42c,C1,4,1,0.6,0.8,0.7
06d20838ef14a66b0b7d36857497c42c,C1,3,2,0.9,0.8,1
06d20838ef14a66b0b7d36857497c42c,C1,5,3,0.6,0.5,0.5
06d20838ef14a66b0b7d36857497c42c,C1,9,4,1.7,2,1.6
84c2d755dabd7e06ed59863859cb2ac4,C3,7,0,1.2,1.2,1.4
84c2d755dabd7e06ed59863859cb2ac4,C3,9,1,1.7,2,1.7
84c2d755dabd7e06ed59863859cb2ac4,C3,4,2,0.6,0.8,0.7
84c2d755dabd7e06ed59863859cb2ac4,C3,3,3,0.9,0.8,1.1
84c2d755dabd7e06ed59863859cb2ac4,C3,5,4,0.6,0.5,0.5
e959f6465618002ffaff57536e5f4ff4,C1,7,0,1.2,1.2,1.3
e959f6465618002ffaff57536e5f4ff4,C1,5,1,0.6,0.5,0.5
e959f6465618002ffaff57536e5f4ff4,C1,3,2,0.9,0.8,0.9
e959f6465618002ffaff57536e5f4ff4,C1,4,3,0.6,0.8,0.6
e959f6465618002ffaff57536e5f4ff4,C1,9,4,1.7,2,1.9
ee12b5782eb48b501fe658e6d94d253e,C0,9,0,1.7,2,1.9
ee12b5782eb48b501fe658e6d94d253e,C0,3,1,0.9,0.8,1.3
ee12b5782eb48b501fe658e6d94d253e,C0,4,2,0.6,0.8,0.4
ee12b5782eb48b501fe658e6d94d253e,C0,7,3,1.2,1.2,1.3
ee12b5782eb48b501fe658e6d94d253e,C0,5,4,0.6,0.5,0.6
379ae2e10c805f3beba1d7ada0ad07d3,C2,4,0,0.6,0.8,0.7
379ae2e10c805f3beba1d7ada0ad07d3,C2,7,1,1.2,1.2,1.4
379ae2e10c805f3beba1d7ada0ad07d3,C2,5,2,0.6,0.5,0.8
379ae2e10c805f3beba1d7ada0ad07d3,C2,3,3,0.9,0.8,1
379ae2e10c805f3beba1d7ada0ad07d3,C2,9,4,1.7,2,1.7
6c7f260b36f64d35f17bcfeb1547db30,C1,7,0,1.2,1.2,1.4
6c7f260b36f64d35f17bcfeb1547db30,C1,9,1,1.7,2,1.8
6c7f260b36f64d35f17bcfeb1547db30,C1,3,2,0.9,0.8,1
6c7f260b36f64d35f17bcfeb1547db30,C1,4,3,0.6,0.8,0.5
6c7f260b36f64d35f17bcfeb1547db30,C1,5,4,0.6,0.5,0.8
483222acd58b667575df7cf7fd20bebe,C0,3,0,0.9,0.8,1
483222acd58b667575df7cf7fd20bebe,C0,9,1,1.7,2,1.5
483222acd58b667575df7cf7fd20bebe,C0,4,2,0.6,0.8,0.7
483222acd58b667575df7cf7fd20bebe,C0,7,3,1.2,1.2,1.1
483222acd58b667575df7cf7fd20bebe,C0,5,4,0.6,0.5,0.5
de140047e09bdaf94a43476e52964666,C1,5,0,0.6,0.5,0.7
de140047e09bdaf94a43476e52964666,C1,9,1,1.7,2,1.9
de140047e09bdaf94a43476e52964666,C1,3,2,0.9,0.8,0.9
de140047e09bdaf94a43476e52964666,C1,4,3,0.6,0.8,0.5
de140047e09bdaf94a43476e52964666,C1,7,4,1.2,1.2,1.3
67a4f758d1910813696ec27b17c75725,C3,5,0,0.6,0.5,0.5
67a4f758d1910813696ec27b17c75725,C3,7,1,1.2,1.2,1
67a4f758d1910813696ec27b17c75725,C3,9,2,1.7,2,1.8
67a4f758d1910813696ec27b17c75725,C3,4,3,0.6,0.8,0.7
67a4f758d1910813696ec27b17c75725,C3,3,4,0.9,0.8,1.1
33fb64a69d33cd6868f4678cec26be5d,C0,9,0,1.7,2,1.8
33fb64a69d33cd6868f4678cec26be5d,C0,5,1,0.6,0.5,0.5
33fb64a69d33cd6868f4678cec26be5d,C0,7,2,1.2,1.2,1.1
33fb64a69d33cd6868f4678cec26be5d,C0,4,3,0.6,0.8,0.6
33fb64a69d33cd6868f4678cec26be5d,C0,3,4,0.9,0.8,0.9
9125bd6de6785ca9c6697258cbc6c334,C2,3,0,0.9,0.8,1.7
9125bd6de6785ca9c6697258cbc6c334,C2,9,1,1.7,2,1.5
9125bd6de6785ca9c6697258cbc6c334,C2,5,2,0.6,0.5,1
9125bd6de6785ca9c6697258cbc6c334,C2,7,3,1.2,1.2,1.8
9125bd6de6785ca9c6697258cbc6c334,C2,4,4,0.6,0.8,1.8
558a71cd8c7ac0c4603fdc7d15dd22f1,C1,7,0,1.2,1.2,0.9
558a71cd8c7ac0c4603fdc7d15dd22f1,C1,3,1,0.9,0.8,0.8
558a71cd8c7ac0c4603fdc7d15dd22f1,C1,9,2,1.7,2,1.6
558a71cd8c7ac0c4603fdc7d15dd22f1,C1,5,3,0.6,0.5,0.7
558a71cd8c7ac0c4603fdc7d15dd22f1,C1,4,4,0.6,0.8,0.7
6e2cf115224c085f419fa655e143d3bc,C3,4,0,0.6,0.8,0.7
6e2cf115224c085f419fa655e143d3bc,C3,5,1,0.6,0.5,0.8
6e2cf115224c085f419fa655e143d3bc,C3,9,2,1.7,2,2
6e2cf115224c085f419fa655e143d3bc,C3,7,3,1.2,1.2,1.5
6e2cf115224c085f419fa655e143d3bc,C3,3,4,0.9,0.8,1
30d6c5a5a10dc3f14b5731a537529e03,C2,7,0,1.2,1.2,1.4
30d6c5a5a10dc3f14b5731a537529e03,C2,3,1,0.9,0.8,0.9
30d6c5a5a10dc3f14b5731a537529e03,C2,4,2,0.6,0.8,0.6
30d6c5a5a10dc3f14b5731a537529e03,C2,9,3,1.7,2,1.8
30d6c5a5a10dc3f14b5731a537529e03,C2,5,4,0.6,0.5,0.5
c86483d3337120249007ad9c7afbd837,C1,4,0,0.6,0.8,0.5
c86483d3337120249007ad9c7afbd837,C1,9,1,1.7,2,1.5
c86483d3337120249007ad9c7afbd837,C1,7,2,1.2,1.2,1.5
c86483d3337120249007ad9c7afbd837,C1,3,3,0.9,0.8,1
c86483d3337120249007ad9c7afbd837,C1,5,4,0.6,0.5,0.6
23fa4ed27438b1f0925518d46b16aadf,C3,7,0,1.2,1.2,1
23fa4ed27438b1f0925518d46b16aadf,C3,4,1,0.6,0.8,0.5
23fa4ed27438b1f0925518d46b16aadf,C3,5,2,0.6,0.5,0.4
23fa4ed27438b1f0925518d46b16aadf,C3,3,3,0.9,0.8,0.5
23fa4ed27438b1f0925518d46b16aadf,C3,9,4,1.7,2,1.4
e92443b92f829679ed88838765f11e57,C2,4,0,0.6,0.8,0.5
e92443b92f829679ed88838765f11e57,C2,7,1,1.2,1.2,1.7
e92443b92f829679ed88838765f11e57,C2,5,2,0.6,0.5,0.8
e92443b92f829679ed88838765f11e57,C2,3,3,0.9,0.8,1.2
e92443b92f829679ed88838765f11e57,C2,9,4,1.7,2,2.2
