worker_id,condition,q_id,model_pred,actual_price,user_init_pred,final_pred,step1_time,step2_time
09c0e19eecac38863bac8018da641c84,C4,3,1.6,1.8,1.2,1.4,5788,4090
09c0e19eecac38863bac8018da641c84,C4,6,1.3,1,1.2,1.2,4474,5539
09c0e19eecac38863bac8018da641c84,C4,10,1.1,0.6,0.9,1,4977,3961
09c0e19eecac38863bac8018da641c84,C4,11,1.5,-1,0.7,1.3,7306,4041
ac35dfb1f0df63f9ce64b5097f3d7897,C0,6,1.3,1,1.4,1.4,9987,14432
ac35dfb1f0df63f9ce64b5097f3d7897,C0,1,1.2,1.3,1.2,1.2,15717,9010
ac35dfb1f0df63f9ce64b5097f3d7897,C0,0,1,0.9,0.7,0.9,10147,10475
ac35dfb1f0df63f9ce64b5097f3d7897,C0,7,1.7,1.7,1.6,1.7,11971,8650
ac35dfb1f0df63f9ce64b5097f3d7897,C0,8,1.3,1.6,1.1,1.2,9993,11404
ac35dfb1f0df63f9ce64b5097f3d7897,C0,9,0.6,0.5,0.6,0.6,11763,5132
ac35dfb1f0df63f9ce64b5097f3d7897,C0,4,0.6,0.6,0.6,0.6,9130,4564
ac35dfb1f0df63f9ce64b5097f3d7897,C0,5,0.6,0.8,0.4,0.4,10076,10121
ac35dfb1f0df63f9ce64b5097f3d7897,C0,2,2,2.5,1.7,1.9,12771,9373
ac35dfb1f0df63f9ce64b5097f3d7897,C0,3,1.6,1.8,1.3,1.4,11610,12390
ac35dfb1f0df63f9ce64b5097f3d7897,C0,10,1.2,0.6,0.8,1,17323,10978
ac35dfb1f0df63f9ce64b5097f3d7897,C0,11,1.5,-1,0.9,1.1,15324,8333
6b4cf0bb92acd2fc02ecbedb1f380436,C4,4,0.6,0.6,0.8,0.8,5283,33099
6b4cf0bb92acd2fc02ecbedb1f380436,C4,7,1.7,1.7,1.3,1.5,4076,16680
6b4cf0bb92acd2fc02ecbedb1f380436,C4,3,1.6,1.8,1.2,1.5,11724,10709
6b4cf0bb92acd2fc02ecbedb1f380436,C4,9,0.6,0.5,0.7,0.7,6389,7064
6b4cf0bb92acd2fc02ecbedb1f380436,C4,6,1.3,1,1,1.2,4885,5319
6b4cf0bb92acd2fc02ecbedb1f380436,C4,1,1.2,1.3,1.2,1.2,7566,5454
6b4cf0bb92acd2fc02ecbedb1f380436,C4,2,2,2.5,1.6,1.8,9998,5772
6b4cf0bb92acd2fc02ecbedb1f380436,C4,8,1.3,1.6,1.3,1.4,8754,5177
6b4cf0bb92acd2fc02ecbedb1f380436,C4,5,0.6,0.8,0.3,0.6,6903,6547
6b4cf0bb92acd2fc02ecbedb1f380436,C4,0,1,0.9,0.7,0.8,3181,5000
6b4cf0bb92acd2fc02ecbedb1f380436,C4,10,1.1,0.6,0.8,0.9,5051,5561
6b4cf0bb92acd2fc02ecbedb1f380436,C4,11,1.5,-1,0.9,1.4,10072,5206
51939aae77393d8238364840b3bf2798,C3,5,0.6,0.8,0.4,0.5,23376,44340
51939aae77393d8238364840b3bf2798,C3,3,1.6,1.8,1.5,1.6,22825,22461
51939aae77393d8238364840b3bf2798,C3,9,0.6,0.5,0.6,0.6,10136,5125
51939aae77393d8238364840b3bf2798,C3,7,1.7,1.7,1.2,1.7,8753,6046
51939aae77393d8238364840b3bf2798,C3,1,1.2,1.3,1.1,1.2,33838,5870
51939aae77393d8238364840b3bf2798,C3,0,1,0.9,0.7,0.9,18835,8259
51939aae77393d8238364840b3bf2798,C3,4,0.6,0.6,0.8,0.7,10490,5376
51939aae77393d8238364840b3bf2798,C3,2,2,2.5,2.2,2.1,14345,8073
51939aae77393d8238364840b3bf2798,C3,8,1.3,1.6,1,1.2,20185,7883
51939aae77393d8238364840b3bf2798,C3,6,1.3,1,1.2,1.3,9664,6458
51939aae77393d8238364840b3bf2798,C3,10,1.1,0.6,0.9,1.1,11497,6632
51939aae77393d8238364840b3bf2798,C3,11,1.5,-1,0.8,1.6,20530,7493
28b056b028e790f4cf67589d854e78f5,C2,4,0.6,0.6,0.7,0.7,4007,6188
28b056b028e790f4cf67589d854e78f5,C2,1,1.2,1.3,1.3,1.2,3294,3821
28b056b028e790f4cf67589d854e78f5,C2,7,1.7,1.7,2.2,1.9,3928,5518
28b056b028e790f4cf67589d854e78f5,C2,8,1.3,1.6,1.9,1.5,4447,4414
28b056b028e790f4cf67589d854e78f5,C2,0,1,0.9,0.9,1,10241,2800
28b056b028e790f4cf67589d854e78f5,C2,5,0.6,0.8,0.5,0.6,17830,2759
28b056b028e790f4cf67589d854e78f5,C2,6,1.3,1,1.5,1.4,4031,2886
28b056b028e790f4cf67589d854e78f5,C2,2,2,2.5,2.3,2.1,3838,3445
28b056b028e790f4cf67589d854e78f5,C2,3,1.6,1.8,1.4,1.5,4612,3196
28b056b028e790f4cf67589d854e78f5,C2,9,0.6,0.5,1,0.7,5438,4270
28b056b028e790f4cf67589d854e78f5,C2,10,1.1,0.6,0.9,1.1,4765,3190
28b056b028e790f4cf67589d854e78f5,C2,11,1.5,-1,1,1.3,8084,3566
f06b2782037f9b174047eccb3df00c53,C1,9,0.6,0.5,0.4,0.5,7384,12369
f06b2782037f9b174047eccb3df00c53,C1,4,0.6,0.6,0.8,0.7,9819,18300
f06b2782037f9b174047eccb3df00c53,C1,1,1.2,1.3,1.5,1.4,13158,16372
f06b2782037f9b174047eccb3df00c53,C1,5,0.6,0.8,0.2,0.4,13556,9443
f06b2782037f9b174047eccb3df00c53,C1,2,2,2.5,1.4,1.7,7943,12406
f06b2782037f9b174047eccb3df00c53,C1,0,1,0.9,0.9,0.9,6334,12085
f06b2782037f9b174047eccb3df00c53,C1,3,1.6,1.8,1,1.4,14038,9994
f06b2782037f9b174047eccb3df00c53,C1,7,1.7,1.7,1.4,1.4,13791,8138
f06b2782037f9b174047eccb3df00c53,C1,6,1.3,1,1,1,12815,15261
f06b2782037f9b174047eccb3df00c53,C1,8,1.3,1.6,1.5,1.4,13956,24764
f06b2782037f9b174047eccb3df00c53,C1,10,1.2,0.6,1,1,10437,17363
f06b2782037f9b174047eccb3df00c53,C1,11,1.5,-1,0.6,1,9095,17328
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,5,0.6,0.8,0.5,0.6,1988,10015
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,7,1.7,1.7,1.2,1.6,2570,3948
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,0,1,0.9,0.7,0.9,2604,1965
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,9,0.6,0.5,0.7,0.7,2730,1999
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,2,2,2.5,1.7,1.8,2489,2076
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,3,1.6,1.8,1.1,1.4,3327,2013
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,8,1.3,1.6,1.5,1.4,4531,1606
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,1,1.2,1.3,0.9,1.1,4361,2532
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,6,1.3,1,1.2,1.2,74561,2453
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,4,0.6,0.6,0.5,0.5,6249,2962
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,10,1.1,0.6,1,1.1,2280,4160
1e16f3855c4bcbcc6cb44ad59d90c6eb,C2,11,1.5,-1,1.4,1.5,2233,2859
117ff7911cb9ac58d830285ccea4de46,C4,7,1.7,1.7,2.3,2.1,8821,17370
117ff7911cb9ac58d830285ccea4de46,C4,1,1.2,1.3,1.1,1.1,8087,13018
117ff7911cb9ac58d830285ccea4de46,C4,5,0.6,0.8,0.5,0.6,9311,9929
117ff7911cb9ac58d830285ccea4de46,C4,2,2,2.5,3,2.5,11537,8322
117ff7911cb9ac58d830285ccea4de46,C4,9,0.6,0.5,0.7,0.6,8171,7734
117ff7911cb9ac58d830285ccea4de46,C4,3,1.6,1.8,2.1,1.9,12856,10796
117ff7911cb9ac58d830285ccea4de46,C4,4,0.6,0.6,0.7,0.6,10451,5292
117ff7911cb9ac58d830285ccea4de46,C4,0,1,0.9,0.7,0.9,10564,6891
117ff7911cb9ac58d830285ccea4de46,C4,8,1.3,1.6,1.2,1.3,13487,6512
117ff7911cb9ac58d830285ccea4de46,C4,6,1.3,1,1.1,1.2,21256,5388
117ff7911cb9ac58d830285ccea4de46,C4,10,1.1,0.6,0.8,0.9,11842,6633
117ff7911cb9ac58d830285ccea4de46,C4,11,1.5,-1,1,1.2,9710,11804
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,6,1.3,1,1,1.2,9432,13014
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,4,0.6,0.6,0.7,0.7,3789,11902
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,1,1.2,1.3,1,1.1,5394,3119
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,7,1.7,1.7,1.1,1.4,4164,6920
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,0,1,0.9,1,1,2582,3190
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,2,2,2.5,1.7,1.9,6006,3929
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,5,0.6,0.8,0.6,0.6,4233,2795
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,3,1.6,1.8,1.3,1.5,4455,3429
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,8,1.3,1.6,1.2,1.2,5041,3035
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,9,0.6,0.5,0.7,0.6,5783,3309
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,10,1.1,0.6,0.8,1,3623,5046
8ae6f8449cb0a60b6f75ebf03597ccdc,C4,11,1.5,-1,0.9,1.3,7756,2741
0b76191c1b36fece3562c100b9c24857,C1,9,0.6,0.5,0.8,0.7,6598,11040
0b76191c1b36fece3562c100b9c24857,C1,4,0.6,0.6,0.7,0.7,13135,8303
0b76191c1b36fece3562c100b9c24857,C1,1,1.2,1.3,1.2,1,7576,9207
0b76191c1b36fece3562c100b9c24857,C1,3,1.6,1.8,1.6,1.7,7556,18020
0b76191c1b36fece3562c100b9c24857,C1,6,1.3,1,1.3,1.5,9430,12523
0b76191c1b36fece3562c100b9c24857,C1,5,0.6,0.8,0.4,0.5,8261,8649
0b76191c1b36fece3562c100b9c24857,C1,2,2,2.5,1.6,2.1,12410,12385
0b76191c1b36fece3562c100b9c24857,C1,7,1.7,1.7,1.4,1.9,8348,6512
0b76191c1b36fece3562c100b9c24857,C1,8,1.3,1.6,1.5,1.4,10903,5764
0b76191c1b36fece3562c100b9c24857,C1,0,1,0.9,0.9,0.9,10934,5887
0b76191c1b36fece3562c100b9c24857,C1,10,1.2,0.6,1,1.1,11110,3321
0b76191c1b36fece3562c100b9c24857,C1,11,1.5,-1,0.6,1.1,17739,6901
847c98350198ae636c781bfd72878f55,C0,3,1.6,1.8,1.2,1.5,3439,17517
847c98350198ae636c781bfd72878f55,C0,7,1.7,1.7,1.2,1.7,4142,9450
847c98350198ae636c781bfd72878f55,C0,2,2,2.5,1.9,2,8367,8050
847c98350198ae636c781bfd72878f55,C0,8,1.3,1.6,0.7,1.2,9785,19820
847c98350198ae636c781bfd72878f55,C0,6,1.3,1,0.6,1.2,10329,7325
847c98350198ae636c781bfd72878f55,C0,1,1.2,1.3,1.5,1.2,5026,14405
847c98350198ae636c781bfd72878f55,C0,5,0.6,0.8,0.1,0.7,8810,6504
847c98350198ae636c781bfd72878f55,C0,4,0.6,0.6,0.4,0.4,6194,6717
847c98350198ae636c781bfd72878f55,C0,0,1,0.9,0.4,1.2,9154,9328
847c98350198ae636c781bfd72878f55,C0,9,0.6,0.5,0.6,0.6,17455,4644
847c98350198ae636c781bfd72878f55,C0,10,1.2,0.6,0.6,1.1,4131,5882
847c98350198ae636c781bfd72878f55,C0,11,1.5,-1,1.4,1.5,5043,3541
383de5c621a2fc31bd75689d0b989552,C3,7,1.7,1.7,1.6,1.7,8332,13672
383de5c621a2fc31bd75689d0b989552,C3,9,0.6,0.5,0.1,0.5,9531,14497
383de5c621a2fc31bd75689d0b989552,C3,1,1.2,1.3,1.6,1.3,11358,10213
383de5c621a2fc31bd75689d0b989552,C3,4,0.6,0.6,0.7,0.7,9266,6753
383de5c621a2fc31bd75689d0b989552,C3,2,2,2.5,1.5,2,5691,5352
383de5c621a2fc31bd75689d0b989552,C3,3,1.6,1.8,1.3,1.5,6806,13422
383de5c621a2fc31bd75689d0b989552,C3,0,1,0.9,0.4,0.8,6468,10153
383de5c621a2fc31bd75689d0b989552,C3,6,1.3,1,1.5,1.5,8900,5466
383de5c621a2fc31bd75689d0b989552,C3,8,1.3,1.6,1.5,1.5,7039,7778
383de5c621a2fc31bd75689d0b989552,C3,5,0.6,0.8,0.1,0.6,8191,7997
383de5c621a2fc31bd75689d0b989552,C3,10,1.1,0.6,0.6,1,15544,23712
383de5c621a2fc31bd75689d0b989552,C3,11,1.5,-1,1.3,1.3,8592,11540
9126638651cc2ff94bf598c272252706,C4,6,1.3,1,1.5,1.4,3034,4138
9126638651cc2ff94bf598c272252706,C4,0,1,0.9,1.4,1.2,4620,4170
9126638651cc2ff94bf598c272252706,C4,2,2,2.5,2.3,2.1,2544,3436
9126638651cc2ff94bf598c272252706,C4,9,0.6,0.5,0.7,0.6,3743,3334
9126638651cc2ff94bf598c272252706,C4,5,0.6,0.8,0.6,0.6,4149,2228
9126638651cc2ff94bf598c272252706,C4,7,1.7,1.7,2.1,1.9,2766,4093
9126638651cc2ff94bf598c272252706,C4,3,1.6,1.8,1.7,1.6,2529,2259
9126638651cc2ff94bf598c272252706,C4,8,1.3,1.6,1.5,1.4,2420,2780
9126638651cc2ff94bf598c272252706,C4,1,1.2,1.3,1.5,1.3,2362,2366
9126638651cc2ff94bf598c272252706,C4,4,0.6,0.6,0.7,0.6,3799,1987
9126638651cc2ff94bf598c272252706,C4,10,1.1,0.6,1.2,1.1,2968,3235
9126638651cc2ff94bf598c272252706,C4,11,1.5,-1,1.2,1.4,5452,4753
8a6e357e4035df38500f4282b3d22bfe,C0,9,0.6,0.5,0.8,0.7,4600,11904
8a6e357e4035df38500f4282b3d22bfe,C0,3,1.6,1.8,1.6,1.6,8604,7241
8a6e357e4035df38500f4282b3d22bfe,C0,8,1.3,1.6,1.5,1.4,5108,5043
8a6e357e4035df38500f4282b3d22bfe,C0,1,1.2,1.3,1.6,1.4,8791,12553
8a6e357e4035df38500f4282b3d22bfe,C0,7,1.7,1.7,1.7,1.7,9177,4499
8a6e357e4035df38500f4282b3d22bfe,C0,6,1.3,1,2.1,1.6,15805,17569
8a6e357e4035df38500f4282b3d22bfe,C0,5,0.6,0.8,0.4,0.5,9241,6605
8a6e357e4035df38500f4282b3d22bfe,C0,2,2,2.5,2.5,2.1,4933,25732
8a6e357e4035df38500f4282b3d22bfe,C0,4,0.6,0.6,0.6,0.6,10181,3741
8a6e357e4035df38500f4282b3d22bfe,C0,0,1,0.9,1.2,1.1,11199,3756
8a6e357e4035df38500f4282b3d22bfe,C0,10,1.2,0.6,0.8,0.9,19725,28501
8a6e357e4035df38500f4282b3d22bfe,C0,11,1.5,-1,0.7,0.8,17138,9550
7543316375389659ac1f836bed6e954f,C3,3,1.6,1.8,1.7,1.7,10548,24890
7543316375389659ac1f836bed6e954f,C3,0,1,0.9,0.6,0.9,6516,15655
7543316375389659ac1f836bed6e954f,C3,7,1.7,1.7,1.5,1.8,6476,10037
7543316375389659ac1f836bed6e954f,C3,9,0.6,0.5,0.6,0.6,8312,10330
7543316375389659ac1f836bed6e954f,C3,5,0.6,0.8,0.2,0.4,15924,17487
7543316375389659ac1f836bed6e954f,C3,4,0.6,0.6,0.7,0.5,8930,15871
7543316375389659ac1f836bed6e954f,C3,8,1.3,1.6,1.6,1.4,32405,10556
7543316375389659ac1f836bed6e954f,C3,6,1.3,1,1.4,1.4,17615,7386
7543316375389659ac1f836bed6e954f,C3,1,1.2,1.3,1.4,1.3,13776,11258
7543316375389659ac1f836bed6e954f,C3,2,2,2.5,2.5,2.4,13457,10311
7543316375389659ac1f836bed6e954f,C3,10,1.1,0.6,0.8,0.9,21107,19090
7543316375389659ac1f836bed6e954f,C3,11,1.5,-1,0.8,1.2,20123,16465
c1ddc9839db8d16d1d21cc05cd576e08,C4,0,1,0.9,1.2,1.1,5203,13254
c1ddc9839db8d16d1d21cc05cd576e08,C4,9,0.6,0.5,0.7,0.7,3388,7195
c1ddc9839db8d16d1d21cc05cd576e08,C4,3,1.6,1.8,1.3,1.4,4388,3533
c1ddc9839db8d16d1d21cc05cd576e08,C4,5,0.6,0.8,0.6,0.6,5151,3345
c1ddc9839db8d16d1d21cc05cd576e08,C4,4,0.6,0.6,0.5,0.6,5927,3882
c1ddc9839db8d16d1d21cc05cd576e08,C4,1,1.2,1.3,1.2,1.2,2774,2392
c1ddc9839db8d16d1d21cc05cd576e08,C4,6,1.3,1,1.7,1.4,3090,4401
c1ddc9839db8d16d1d21cc05cd576e08,C4,2,2,2.5,2.3,2.1,10198,4637
c1ddc9839db8d16d1d21cc05cd576e08,C4,8,1.3,1.6,1.7,1.4,6298,2418
c1ddc9839db8d16d1d21cc05cd576e08,C4,7,1.7,1.7,1.6,1.6,4006,3359
c1ddc9839db8d16d1d21cc05cd576e08,C4,10,1.1,0.6,1,1,3443,3340
c1ddc9839db8d16d1d21cc05cd576e08,C4,11,1.5,-1,1,1.2,4617,6567
3cbd4af7a13e63f734bdb852cc5905ed,C3,1,1.2,1.3,1.1,1.1,7266,12273
3cbd4af7a13e63f734bdb852cc5905ed,C3,2,2,2.5,2,2,8799,9032
3cbd4af7a13e63f734bdb852cc5905ed,C3,5,0.6,0.8,0.3,0.5,12504,7401
3cbd4af7a13e63f734bdb852cc5905ed,C3,3,1.6,1.8,1.2,1.4,9086,7422
3cbd4af7a13e63f734bdb852cc5905ed,C3,4,0.6,0.6,0.3,0.5,8035,5622
3cbd4af7a13e63f734bdb852cc5905ed,C3,7,1.7,1.7,1.3,1.5,6984,5639
3cbd4af7a13e63f734bdb852cc5905ed,C3,6,1.3,1,1,1.2,6519,5387
3cbd4af7a13e63f734bdb852cc5905ed,C3,8,1.3,1.6,1.2,1.3,15970,3802
3cbd4af7a13e63f734bdb852cc5905ed,C3,9,0.6,0.5,0.6,0.6,8961,8304
3cbd4af7a13e63f734bdb852cc5905ed,C3,0,1,0.9,0.7,0.9,4769,3356
3cbd4af7a13e63f734bdb852cc5905ed,C3,10,1.1,0.6,0.7,0.9,6679,4155
3cbd4af7a13e63f734bdb852cc5905ed,C3,11,1.5,-1,0.8,1.2,10646,4115
33f283d13b3d3566d193d22a998a8832,C2,5,0.6,0.8,0.5,0.6,6363,7442
33f283d13b3d3566d193d22a998a8832,C2,1,1.2,1.3,1.5,1.3,8387,3483
33f283d13b3d3566d193d22a998a8832,C2,9,0.6,0.5,0.7,0.6,6558,4043
33f283d13b3d3566d193d22a998a8832,C2,4,0.6,0.6,0.9,0.7,2604,3818
33f283d13b3d3566d193d22a998a8832,C2,3,1.6,1.8,1.5,1.6,7914,3220
33f283d13b3d3566d193d22a998a8832,C2,6,1.3,1,1.4,1.3,11314,2814
33f283d13b3d3566d193d22a998a8832,C2,8,1.3,1.6,1.2,1.3,6283,2476
33f283d13b3d3566d193d22a998a8832,C2,2,2,2.5,2.8,2.1,4532,3219
33f283d13b3d3566d193d22a998a8832,C2,7,1.7,1.7,1.8,1.7,5004,2972
33f283d13b3d3566d193d22a998a8832,C2,0,1,0.9,1,1,3283,1907
33f283d13b3d3566d193d22a998a8832,C2,10,1.1,0.6,1,1.1,3908,2132
33f283d13b3d3566d193d22a998a8832,C2,11,1.5,-1,1,1.5,5141,2196
2ee66b88147143704456a983775f9f34,C1,5,0.6,0.8,0.4,0.5,9083,9807
2ee66b88147143704456a983775f9f34,C1,3,1.6,1.8,1.1,1.4,14261,6671
2ee66b88147143704456a983775f9f34,C1,8,1.3,1.6,2.9,2.4,7811,14029
2ee66b88147143704456a983775f9f34,C1,6,1.3,1,1.5,1.4,5739,6307
2ee66b88147143704456a983775f9f34,C1,7,1.7,1.7,1.3,1.5,12194,16778
2ee66b88147143704456a983775f9f34,C1,2,2,2.5,2.2,2.1,15963,8272
2ee66b88147143704456a983775f9f34,C1,1,1.2,1.3,2.7,2.3,6105,13386
2ee66b88147143704456a983775f9f34,C1,9,0.6,0.5,0.6,0.6,8762,7018
2ee66b88147143704456a983775f9f34,C1,4,0.6,0.6,0.7,0.6,5571,10091
2ee66b88147143704456a983775f9f34,C1,0,1,0.9,0.8,0.9,19198,10124
2ee66b88147143704456a983775f9f34,C1,10,1.2,0.6,1,1.1,9092,4067
2ee66b88147143704456a983775f9f34,C1,11,1.5,-1,2.1,1.9,6650,4939
c9cc287b79f203764f895d5b7eda7664,C3,8,1.3,1.6,1.7,1.4,5178,9016
c9cc287b79f203764f895d5b7eda7664,C3,2,2,2.5,2.5,2.1,3746,5765
c9cc287b79f203764f895d5b7eda7664,C3,7,1.7,1.7,2,1.8,3849,5331
c9cc287b79f203764f895d5b7eda7664,C3,5,0.6,0.8,0.3,0.5,5626,4586
c9cc287b79f203764f895d5b7eda7664,C3,9,0.6,0.5,0.8,0.7,7510,4649
c9cc287b79f203764f895d5b7eda7664,C3,6,1.3,1,1.3,1.3,8532,3603
c9cc287b79f203764f895d5b7eda7664,C3,3,1.6,1.8,2,1.6,5873,4953
c9cc287b79f203764f895d5b7eda7664,C3,4,0.6,0.6,0.6,0.6,4943,2822
c9cc287b79f203764f895d5b7eda7664,C3,0,1,0.9,0.7,0.9,3836,3548
c9cc287b79f203764f895d5b7eda7664,C3,1,1.2,1.3,1.6,1.5,8551,3091
c9cc287b79f203764f895d5b7eda7664,C3,10,1.1,0.6,1.3,1.2,3285,3353
c9cc287b79f203764f895d5b7eda7664,C3,11,1.5,-1,1.1,1.2,4762,2938
00087152c39676c9df73b0b12792bef3,C4,6,1.3,1,1.5,1.4,13959,13577
00087152c39676c9df73b0b12792bef3,C4,1,1.2,1.3,1.1,1.1,8445,8653
00087152c39676c9df73b0b12792bef3,C4,2,2,2.5,1.9,1.9,11408,5043
00087152c39676c9df73b0b12792bef3,C4,7,1.7,1.7,1.5,1.6,10446,5310
00087152c39676c9df73b0b12792bef3,C4,8,1.3,1.6,1.4,1.3,12378,5239
00087152c39676c9df73b0b12792bef3,C4,0,1,0.9,0.9,0.9,10478,5423
00087152c39676c9df73b0b12792bef3,C4,5,0.6,0.8,0.6,0.6,9876,4136
00087152c39676c9df73b0b12792bef3,C4,4,0.6,0.6,0.9,0.7,12959,16915
00087152c39676c9df73b0b12792bef3,C4,9,0.6,0.5,0.7,0.7,9432,6373
00087152c39676c9df73b0b12792bef3,C4,3,1.6,1.8,1.3,1.6,11625,6587
00087152c39676c9df73b0b12792bef3,C4,10,1.1,0.6,0.9,1,13753,8199
00087152c39676c9df73b0b12792bef3,C4,11,1.5,-1,1.1,1.3,9075,9746
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,8,1.3,1.6,1.5,1.4,3414,6688
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,7,1.7,1.7,2.5,2.2,8330,13501
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,5,0.6,0.8,0.9,0.8,11668,3198
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,1,1.2,1.3,1.9,1.7,7893,3220
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,9,0.6,0.5,1.4,1,10746,2796
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,0,1,0.9,1.1,1.1,4734,3184
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,6,1.3,1,2.3,1.8,7000,4301
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,4,0.6,0.6,1.7,1,9924,21379
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,2,2,2.5,2.2,2.1,4450,2864
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,3,1.6,1.8,1.5,1.7,13541,4258
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,10,1.2,0.6,1.4,1.3,11462,2892
89a7d110bd86b6b3c3dd5f3bad4bd4a2,C0,11,1.5,-1,1.3,1.4,5784,10372
c12d181f369fe67ae299fe529816718a,C2,8,1.3,1.6,2,1.5,11820,8743
c12d181f369fe67ae299fe529816718a,C2,5,0.6,0.8,0.6,0.6,13502,4777
c12d181f369fe67ae299fe529816718a,C2,4,0.6,0.6,1.1,0.8,7150,8914
c12d181f369fe67ae299fe529816718a,C2,7,1.7,1.7,2.3,2,9908,5692
c12d181f369fe67ae299fe529816718a,C2,2,2,2.5,2.2,2.1,8275,5330
c12d181f369fe67ae299fe529816718a,C2,9,0.6,0.5,1.1,0.7,7410,3985
c12d181f369fe67ae299fe529816718a,C2,6,1.3,1,1.8,1.4,9257,6097
c12d181f369fe67ae299fe529816718a,C2,1,1.2,1.3,1.5,1.4,8894,6060
c12d181f369fe67ae299fe529816718a,C2,0,1,0.9,0.8,1,16036,5152
c12d181f369fe67ae299fe529816718a,C2,3,1.6,1.8,1.4,1.5,10498,10582
c12d181f369fe67ae299fe529816718a,C2,10,1.1,0.6,0.7,0.8,12484,9920
c12d181f369fe67ae299fe529816718a,C2,11,1.5,-1,1.1,1.4,31858,5616
51e34c5105f974ae2e71ccdece422951,C0,7,1.7,1.7,1.1,1.4,3342,6698
51e34c5105f974ae2e71ccdece422951,C0,3,1.6,1.8,0.9,1.2,2810,2609
51e34c5105f974ae2e71ccdece422951,C0,9,0.6,0.5,0.7,0.6,3700,7247
51e34c5105f974ae2e71ccdece422951,C0,1,1.2,1.3,1.3,1.2,4020,4242
51e34c5105f974ae2e71ccdece422951,C0,5,0.6,0.8,0.7,0.6,6558,3061
51e34c5105f974ae2e71ccdece422951,C0,8,1.3,1.6,1.1,1.2,5032,3218
51e34c5105f974ae2e71ccdece422951,C0,0,1,0.9,0.8,0.9,6855,2724
51e34c5105f974ae2e71ccdece422951,C0,4,0.6,0.6,0.9,0.8,4146,2479
51e34c5105f974ae2e71ccdece422951,C0,2,2,2.5,1.3,1.7,2860,2922
51e34c5105f974ae2e71ccdece422951,C0,6,1.3,1,1.6,1.5,5355,2295
51e34c5105f974ae2e71ccdece422951,C0,10,1.2,0.6,0.9,1.1,4324,2336
51e34c5105f974ae2e71ccdece422951,C0,11,1.5,-1,0.9,1.3,2772,4037
75efb6926d4b1f92d2aade0e7bdc3298,C0,6,1.3,1,1.9,1.7,13805,8233
75efb6926d4b1f92d2aade0e7bdc3298,C0,3,1.6,1.8,1.9,1.7,16388,6922
75efb6926d4b1f92d2aade0e7bdc3298,C0,2,2,2.5,1.9,1.9,9674,6274
75efb6926d4b1f92d2aade0e7bdc3298,C0,5,0.6,0.8,0.8,0.7,13517,5579
75efb6926d4b1f92d2aade0e7bdc3298,C0,9,0.6,0.5,0.9,0.8,11749,7201
75efb6926d4b1f92d2aade0e7bdc3298,C0,0,1,0.9,1.1,1.1,10541,6965
75efb6926d4b1f92d2aade0e7bdc3298,C0,7,1.7,1.7,1.8,1.8,12440,4786
75efb6926d4b1f92d2aade0e7bdc3298,C0,4,0.6,0.6,0.8,0.7,15384,4826
75efb6926d4b1f92d2aade0e7bdc3298,C0,1,1.2,1.3,1.2,1.2,13405,2876
75efb6926d4b1f92d2aade0e7bdc3298,C0,8,1.3,1.6,2.3,1.7,14362,4646
75efb6926d4b1f92d2aade0e7bdc3298,C0,10,1.2,0.6,0.9,1.1,20355,4545
75efb6926d4b1f92d2aade0e7bdc3298,C0,11,1.5,-1,1.1,1.3,17380,4167
9b9583207201b33a791c7537477c340e,C2,6,1.3,1,1.5,1.4,23114,14304
