worker_id,condition,q_id,model_pred,actual_price,user_model_pred,user_model_pred_conf,model_conf,final_pred,user_final_price_conf,step1_time,step2_time,step3_time
de0ab092d8c05efc7f555da97eb08b11,C3,11,1.5,-1,1.5,5,5,1.6,4,94495,3489,4087
83d9215a4526d0495a2ce4118bc0f1f0,C4,3,1.6,1.8,-1,-1,-1,1.9,4,11168,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,0,1,0.9,-1,-1,-1,1,3,9149,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,7,1.7,1.7,-1,-1,-1,2,4,9643,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,1,1.2,1.3,-1,-1,-1,1.1,3,6761,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,8,1.3,1.6,-1,-1,-1,1.6,3,11878,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,9,0.6,0.5,-1,-1,-1,0.9,4,5305,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,2,2,2.5,-1,-1,-1,2.2,4,5049,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,6,1.3,1,-1,-1,-1,1.3,3,5546,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,5,0.6,0.8,-1,-1,-1,0.8,4,6010,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,4,0.6,0.6,-1,-1,-1,1.2,3,6865,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,10,1.1,0.6,-1,-1,-1,0.9,3,5411,-1,-1
83d9215a4526d0495a2ce4118bc0f1f0,C4,11,1.5,-1,-1,-1,-1,1,3,11275,-1,-1
499bd248df0293ab495ef550c2b7a0ab,C0,1,1.2,1.3,0.8,2,2,0.9,3,32287,11742,11806
499bd248df0293ab495ef550c2b7a0ab,C0,6,1.3,1,1.2,3,3,1.3,2,23066,11221,14257
499bd248df0293ab495ef550c2b7a0ab,C0,4,0.6,0.6,0.7,4,3,0.7,3,15234,14421,10825
499bd248df0293ab495ef550c2b7a0ab,C0,8,1.3,1.6,1.2,2,4,1.3,2,26590,4363,7626
499bd248df0293ab495ef550c2b7a0ab,C0,3,1.6,1.8,1.4,2,4,1.5,2,24980,4636,6500
499bd248df0293ab495ef550c2b7a0ab,C0,7,1.7,1.7,1.6,3,3,1.4,2,27962,9832,9556
499bd248df0293ab495ef550c2b7a0ab,C0,5,0.6,0.8,0.6,4,2,0.7,3,11977,10772,11283
499bd248df0293ab495ef550c2b7a0ab,C0,2,2,2.5,1.9,3,2,1.7,2,21761,5958,9410
499bd248df0293ab495ef550c2b7a0ab,C0,9,0.6,0.5,0.5,4,4,0.6,3,7778,5732,5755
499bd248df0293ab495ef550c2b7a0ab,C0,0,1,0.9,1,3,3,1.1,4,22090,6325,7908
499bd248df0293ab495ef550c2b7a0ab,C0,10,1.2,0.6,0.8,2,2,1,2,17328,8579,4138
499bd248df0293ab495ef550c2b7a0ab,C0,11,1.5,-1,1.3,1,2,1.3,2,17785,8164,6916
d42c5188801eb6aa9e50756617c100f8,C1,0,1,0.9,1,4,3,1.1,3,78159,15330,18548
d42c5188801eb6aa9e50756617c100f8,C1,3,1.6,1.8,1.6,3,2,1.5,4,70436,8399,4537
d42c5188801eb6aa9e50756617c100f8,C1,2,2,2.5,1.5,3,3,2.1,4,20143,2828,3967
d42c5188801eb6aa9e50756617c100f8,C1,4,0.6,0.6,1.1,3,2,0.8,3,22238,4531,6132
d42c5188801eb6aa9e50756617c100f8,C1,9,0.6,0.5,0.6,2,3,0.8,4,9849,7247,3195
d42c5188801eb6aa9e50756617c100f8,C1,7,1.7,1.7,1.1,3,3,1.7,2,8246,4454,4284
d42c5188801eb6aa9e50756617c100f8,C1,8,1.3,1.6,1.4,3,3,1.6,3,6222,2726,3315
d42c5188801eb6aa9e50756617c100f8,C1,6,1.3,1,1.4,4,4,1.6,4,7777,2715,3449
d42c5188801eb6aa9e50756617c100f8,C1,1,1.2,1.3,1.4,4,4,1.4,4,4078,2758,3771
d42c5188801eb6aa9e50756617c100f8,C1,5,0.6,0.8,1.3,3,4,1.4,4,7001,3366,2614
d42c5188801eb6aa9e50756617c100f8,C1,10,1.2,0.6,0.7,2,2,1,3,15906,3212,2285
d42c5188801eb6aa9e50756617c100f8,C1,11,1.5,-1,1.1,2,3,1.4,4,7456,2778,3631
3137c65271194c5394111433090224ec,C3,3,1.6,1.8,0.7,3,3,1.1,3,97113,5545,4547
3137c65271194c5394111433090224ec,C3,9,0.6,0.5,1,2,3,1,1,69070,12701,9190
3137c65271194c5394111433090224ec,C3,2,2,2.5,0.9,5,2,1.5,1,69258,4943,6702
3137c65271194c5394111433090224ec,C3,1,1.2,1.3,1.4,1,4,1.3,1,32487,3147,4993
3137c65271194c5394111433090224ec,C3,4,0.6,0.6,1.1,1,3,0.9,1,9171,4546,6057
3137c65271194c5394111433090224ec,C3,8,1.3,1.6,1,1,3,1.4,1,6858,3833,4324
3137c65271194c5394111433090224ec,C3,7,1.7,1.7,1.3,1,2,1.4,1,52416,3966,5639
3137c65271194c5394111433090224ec,C3,0,1,0.9,1,1,4,1.1,1,13085,3947,5060
3137c65271194c5394111433090224ec,C3,5,0.6,0.8,0.6,1,4,0.7,3,8960,3423,7118
3137c65271194c5394111433090224ec,C3,6,1.3,1,1.2,1,3,1.4,4,5089,3344,4219
3137c65271194c5394111433090224ec,C3,10,1.1,0.6,0.9,3,4,1,2,6941,3187,5918
3137c65271194c5394111433090224ec,C3,11,1.5,-1,1.2,2,3,1.4,1,9105,596464,4976
f85b7ec9e753ba5702096284ab8027d8,C4,0,1,0.9,-1,-1,-1,0.8,3,19388,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,8,1.3,1.6,-1,-1,-1,1.8,3,11191,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,3,1.6,1.8,-1,-1,-1,1.9,3,11373,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,6,1.3,1,-1,-1,-1,1.4,2,16739,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,7,1.7,1.7,-1,-1,-1,1.6,1,9826,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,5,0.6,0.8,-1,-1,-1,0.6,4,14898,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,1,1.2,1.3,-1,-1,-1,1.3,3,10689,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,2,2,2.5,-1,-1,-1,2.1,3,13819,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,9,0.6,0.5,-1,-1,-1,0.8,3,10499,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,4,0.6,0.6,-1,-1,-1,0.7,3,7751,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,10,1.1,0.6,-1,-1,-1,0.9,3,8313,-1,-1
f85b7ec9e753ba5702096284ab8027d8,C4,11,1.5,-1,-1,-1,-1,0.9,1,11036,-1,-1
fedd7b2232855217c28e72096faabdaf,C2,3,1.6,1.8,1.2,2,3,1.3,3,18797,10257,5449
fedd7b2232855217c28e72096faabdaf,C2,2,2,2.5,2.4,2,3,2.3,3,788511,4372,7938
fedd7b2232855217c28e72096faabdaf,C2,1,1.2,1.3,1.6,2,4,1.4,3,16260,4741,6285
fedd7b2232855217c28e72096faabdaf,C2,0,1,0.9,0.8,3,2,0.9,4,301094,7605,8836
fedd7b2232855217c28e72096faabdaf,C2,4,0.6,0.6,0.9,2,2,0.8,3,111174,6838,9816
fedd7b2232855217c28e72096faabdaf,C2,7,1.7,1.7,1.2,1,3,1.8,2,5228,3990,13607
fedd7b2232855217c28e72096faabdaf,C2,8,1.3,1.6,1.6,1,3,1.4,2,99417,3973,14700
fedd7b2232855217c28e72096faabdaf,C2,5,0.6,0.8,0.7,2,3,0.7,3,260088,9251,5512
fedd7b2232855217c28e72096faabdaf,C2,6,1.3,1,1.4,2,2,1.1,2,37141,3832,9072
fedd7b2232855217c28e72096faabdaf,C2,9,0.6,0.5,0.8,2,3,0.7,2,9470,3419,3068
fedd7b2232855217c28e72096faabdaf,C2,10,1.1,0.6,1,2,2,0.9,2,7823,2415,8209
fedd7b2232855217c28e72096faabdaf,C2,11,1.5,-1,1,2,2,1.1,3,17709,6186,6363
ac7b636bbd92842b4f4ee7251bf478c2,C0,8,1.3,1.6,1.1,4,4,1.2,4,10484,6981,7135
ac7b636bbd92842b4f4ee7251bf478c2,C0,5,0.6,0.8,0.6,4,4,0.7,4,10637,4159,8632
ac7b636bbd92842b4f4ee7251bf478c2,C0,0,1,0.9,1,3,4,1.1,4,7349,4379,7174
ac7b636bbd92842b4f4ee7251bf478c2,C0,6,1.3,1,1.1,3,4,1.2,4,13940,4856,6941
ac7b636bbd92842b4f4ee7251bf478c2,C0,2,2,2.5,2,4,4,2.1,4,13060,3915,9706
ac7b636bbd92842b4f4ee7251bf478c2,C0,3,1.6,1.8,1.2,3,4,1.5,4,8936,4857,6330
ac7b636bbd92842b4f4ee7251bf478c2,C0,7,1.7,1.7,1.3,3,4,1.7,3,8211,3686,7887
ac7b636bbd92842b4f4ee7251bf478c2,C0,1,1.2,1.3,1.1,3,4,1.3,3,14276,3844,5118
ac7b636bbd92842b4f4ee7251bf478c2,C0,9,0.6,0.5,0.8,3,4,0.8,4,14056,4249,6310
ac7b636bbd92842b4f4ee7251bf478c2,C0,4,0.6,0.6,0.7,4,4,0.7,3,7047,3834,5899
ac7b636bbd92842b4f4ee7251bf478c2,C0,10,1.2,0.6,0.9,2,4,1.2,3,8557,3542,5491
ac7b636bbd92842b4f4ee7251bf478c2,C0,11,1.5,-1,1,3,3,1.3,3,8745,3469,8716
8bab7c30dceca6353eedd42ac4b59e9e,C1,2,2,2.5,1.9,5,3,2.2,4,57908,8211,6408
8bab7c30dceca6353eedd42ac4b59e9e,C1,7,1.7,1.7,1.7,5,3,1.8,4,23876,3414,5652
8bab7c30dceca6353eedd42ac4b59e9e,C1,8,1.3,1.6,1.3,5,4,1.4,5,19445,5413,3232
8bab7c30dceca6353eedd42ac4b59e9e,C1,0,1,0.9,1,5,3,0.9,4,32755,3156,4586
8bab7c30dceca6353eedd42ac4b59e9e,C1,1,1.2,1.3,1.2,5,2,1.1,5,22898,5209,3068
8bab7c30dceca6353eedd42ac4b59e9e,C1,4,0.6,0.6,0.6,5,1,0.8,5,17609,5422,4481
8bab7c30dceca6353eedd42ac4b59e9e,C1,6,1.3,1,1.3,5,3,1.4,4,21347,2070,3867
8bab7c30dceca6353eedd42ac4b59e9e,C1,5,0.6,0.8,0.6,4,4,0.6,4,15775,3307,5852
8bab7c30dceca6353eedd42ac4b59e9e,C1,9,0.6,0.5,0.6,5,3,0.4,4,11172,4038,3784
8bab7c30dceca6353eedd42ac4b59e9e,C1,3,1.6,1.8,1.6,5,3,1.8,4,17625,1974,4514
8bab7c30dceca6353eedd42ac4b59e9e,C1,10,1.2,0.6,1.3,5,3,1.4,4,11790,3113,5351
8bab7c30dceca6353eedd42ac4b59e9e,C1,11,1.5,-1,1.5,5,4,1.9,5,25176,2809,5764
e288132702c2b6d931f2e8ca84b4ce37,C2,4,0.6,0.6,0.6,3,3,0.7,3,29162,18287,8143
e288132702c2b6d931f2e8ca84b4ce37,C2,0,1,0.9,1,3,3,1.1,3,15867,7214,5297
e288132702c2b6d931f2e8ca84b4ce37,C2,9,0.6,0.5,0.7,4,2,0.7,3,15176,6177,5773
e288132702c2b6d931f2e8ca84b4ce37,C2,6,1.3,1,1.6,3,2,1.6,3,18641,7825,6070
e288132702c2b6d931f2e8ca84b4ce37,C2,5,0.6,0.8,0.6,3,3,0.6,3,10637,6706,5194
e288132702c2b6d931f2e8ca84b4ce37,C2,7,1.7,1.7,1.3,3,3,1.5,3,13417,5763,5975
e288132702c2b6d931f2e8ca84b4ce37,C2,1,1.2,1.3,2,3,2,1.5,3,8997,15919,4953
e288132702c2b6d931f2e8ca84b4ce37,C2,3,1.6,1.8,1.3,3,3,1.4,3,9741,3554,3320
e288132702c2b6d931f2e8ca84b4ce37,C2,8,1.3,1.6,1.6,3,2,1.5,3,9855,7093,3235
e288132702c2b6d931f2e8ca84b4ce37,C2,2,2,2.5,2,3,4,2,4,7920,5342,28397
e288132702c2b6d931f2e8ca84b4ce37,C2,10,1.1,0.6,0.7,3,3,0.9,2,9457,7340,6053
e288132702c2b6d931f2e8ca84b4ce37,C2,11,1.5,-1,0.9,3,2,1.1,3,7612,4240,5100
c374f2de7001197f0c46495ca4f10427,C0,2,2,2.5,1.5,3,4,1.6,3,28075,11805,10185
c374f2de7001197f0c46495ca4f10427,C0,1,1.2,1.3,1.1,3,4,1.2,3,7310,8525,5473
c374f2de7001197f0c46495ca4f10427,C0,5,0.6,0.8,0.5,2,3,0.7,4,11284,3854,4619
c374f2de7001197f0c46495ca4f10427,C0,3,1.6,1.8,0.9,2,2,1.2,3,6440,4703,3741
c374f2de7001197f0c46495ca4f10427,C0,9,0.6,0.5,0.7,4,4,0.7,4,6830,3883,7493
c374f2de7001197f0c46495ca4f10427,C0,7,1.7,1.7,1.2,3,2,1.4,4,6217,3111,5388
c374f2de7001197f0c46495ca4f10427,C0,6,1.3,1,1.4,3,3,1.3,4,4833,3229,3342
c374f2de7001197f0c46495ca4f10427,C0,4,0.6,0.6,0.7,2,3,0.5,3,6039,4052,4890
c374f2de7001197f0c46495ca4f10427,C0,0,1,0.9,1,3,4,1,4,9335,4095,4151
c374f2de7001197f0c46495ca4f10427,C0,8,1.3,1.6,1.3,3,4,1.3,5,5010,3890,11617
c374f2de7001197f0c46495ca4f10427,C0,10,1.2,0.6,0.8,2,3,1,4,5595,4425,3566
c374f2de7001197f0c46495ca4f10427,C0,11,1.5,-1,1.3,3,3,1.4,4,4581,4184,2778
22e6d90052b740cf30db6ad26eefbecb,C4,0,1,0.9,-1,-1,-1,0.5,2,16406,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,7,1.7,1.7,-1,-1,-1,1.9,3,13177,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,5,0.6,0.8,-1,-1,-1,0.6,2,18120,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,6,1.3,1,-1,-1,-1,1.5,4,15066,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,1,1.2,1.3,-1,-1,-1,1.2,4,11605,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,8,1.3,1.6,-1,-1,-1,2.2,4,16191,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,9,0.6,0.5,-1,-1,-1,0.5,3,9347,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,4,0.6,0.6,-1,-1,-1,0.4,1,45954,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,3,1.6,1.8,-1,-1,-1,2.4,3,10802,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,2,2,2.5,-1,-1,-1,2.8,3,8739,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,10,1.1,0.6,-1,-1,-1,0.3,4,15500,-1,-1
22e6d90052b740cf30db6ad26eefbecb,C4,11,1.5,-1,-1,-1,-1,0.3,4,22088,-1,-1
3626e5fa6a3901c83f08bf39ee22a834,C2,8,1.3,1.6,1,3,2,1.2,3,5181,4735,8545
3626e5fa6a3901c83f08bf39ee22a834,C2,0,1,0.9,1,3,4,1.3,4,4726,2281,3257
3626e5fa6a3901c83f08bf39ee22a834,C2,6,1.3,1,1,2,4,1.1,4,6586,3793,4393
3626e5fa6a3901c83f08bf39ee22a834,C2,3,1.6,1.8,1.3,4,2,1.3,4,2755,2090,2745
3626e5fa6a3901c83f08bf39ee22a834,C2,7,1.7,1.7,1.4,3,4,1.7,4,2754,2834,3872
3626e5fa6a3901c83f08bf39ee22a834,C2,9,0.6,0.5,1.3,4,3,1.1,4,3482,4427,5397
3626e5fa6a3901c83f08bf39ee22a834,C2,4,0.6,0.6,1.3,4,3,1.4,4,4113,2329,2986
3626e5fa6a3901c83f08bf39ee22a834,C2,1,1.2,1.3,1.3,3,4,1.1,4,3307,2262,4295
3626e5fa6a3901c83f08bf39ee22a834,C2,2,2,2.5,1.4,4,4,1.8,4,3269,2550,3626
3626e5fa6a3901c83f08bf39ee22a834,C2,5,0.6,0.8,0.9,3,3,0.8,4,7660,3999,2702
3626e5fa6a3901c83f08bf39ee22a834,C2,10,1.1,0.6,1.4,3,4,1.2,4,6127,3744,2791
3626e5fa6a3901c83f08bf39ee22a834,C2,11,1.5,-1,1.6,3,4,1.5,4,5745,2440,2144
95766b20383cc32bec7931ef897583b6,C4,1,1.2,1.3,-1,-1,-1,0.9,4,25832,-1,-1
95766b20383cc32bec7931ef897583b6,C4,0,1,0.9,-1,-1,-1,0.6,4,25666,-1,-1
95766b20383cc32bec7931ef897583b6,C4,5,0.6,0.8,-1,-1,-1,0.4,3,20837,-1,-1
95766b20383cc32bec7931ef897583b6,C4,4,0.6,0.6,-1,-1,-1,0.5,2,19925,-1,-1
95766b20383cc32bec7931ef897583b6,C4,3,1.6,1.8,-1,-1,-1,2.5,5,22130,-1,-1
95766b20383cc32bec7931ef897583b6,C4,9,0.6,0.5,-1,-1,-1,0.7,4,21748,-1,-1
95766b20383cc32bec7931ef897583b6,C4,8,1.3,1.6,-1,-1,-1,2.3,4,18596,-1,-1
95766b20383cc32bec7931ef897583b6,C4,7,1.7,1.7,-1,-1,-1,2.9,5,15853,-1,-1
95766b20383cc32bec7931ef897583b6,C4,6,1.3,1,-1,-1,-1,1.7,2,19555,-1,-1
95766b20383cc32bec7931ef897583b6,C4,2,2,2.5,-1,-1,-1,3,5,14164,-1,-1
95766b20383cc32bec7931ef897583b6,C4,10,1.1,0.6,-1,-1,-1,0.9,3,19516,-1,-1
95766b20383cc32bec7931ef897583b6,C4,11,1.5,-1,-1,-1,-1,0.7,4,23678,-1,-1
21be17fd9eeb6104edf7a25481a18343,C1,7,1.7,1.7,1.6,5,3,1.9,4,45565,12426,13179
21be17fd9eeb6104edf7a25481a18343,C1,2,2,2.5,2,5,5,2,4,47268,11366,4739
21be17fd9eeb6104edf7a25481a18343,C1,0,1,0.9,1,2,4,1,4,30282,11183,8004
21be17fd9eeb6104edf7a25481a18343,C1,5,0.6,0.8,0.6,4,4,0.8,4,25594,8944,5585
21be17fd9eeb6104edf7a25481a18343,C1,4,0.6,0.6,0.6,5,5,0.6,4,20184,3664,4870
21be17fd9eeb6104edf7a25481a18343,C1,6,1.3,1,1.3,4,3,1.7,4,21350,4444,8119
21be17fd9eeb6104edf7a25481a18343,C1,3,1.6,1.8,1.6,5,4,1.7,5,23795,2785,5979
21be17fd9eeb6104edf7a25481a18343,C1,1,1.2,1.3,1.2,5,4,1.3,4,18744,3474,4770
21be17fd9eeb6104edf7a25481a18343,C1,9,0.6,0.5,0.6,5,3,0.8,4,18862,2286,4135
21be17fd9eeb6104edf7a25481a18343,C1,8,1.3,1.6,1.3,5,4,1.5,4,23184,3397,3286
21be17fd9eeb6104edf7a25481a18343,C1,10,1.2,0.6,1.2,5,4,1.4,4,28297,2489,5631
21be17fd9eeb6104edf7a25481a18343,C1,11,1.5,-1,1.5,5,3,1.7,4,26910,2456,7481
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,2,2,2.5,1.2,3,2,1.7,2,27538,12433,13055
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,7,1.7,1.7,1.5,4,4,1.7,2,17528,6790,9053
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,8,1.3,1.6,1.8,3,3,1.5,2,14595,3927,5044
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,1,1.2,1.3,2,3,3,1.4,2,9232,5985,12684
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,9,0.6,0.5,1.3,4,2,0.9,2,12490,5601,5653
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,4,0.6,0.6,1.2,3,3,1.1,2,35887,3454,8962
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,0,1,0.9,1.9,3,4,1,2,11927,5564,6901
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,3,1.6,1.8,0.7,3,4,1.1,2,9061,8387,9070
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,5,0.6,0.8,1.3,3,3,0.8,2,10113,8544,6836
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,6,1.3,1,1.7,3,3,1.4,2,6927,4198,4638
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,10,1.1,0.6,1.4,4,3,1.2,4,9234,6181,9668
28caa0d1426bd0e425b7ea8d7d7e3e0a,C3,11,1.5,-1,1.5,4,5,1.5,5,12481,9902,9571
fe857869a531b6060669182788eee335,C0,5,0.6,0.8,0.6,4,3,0.5,4,12295,14626,8342
fe857869a531b6060669182788eee335,C0,3,1.6,1.8,1.7,4,2,1.9,4,27473,12158,5703
fe857869a531b6060669182788eee335,C0,2,2,2.5,2.7,4,1,2.8,4,15538,9699,13343
fe857869a531b6060669182788eee335,C0,0,1,0.9,1.2,4,2,1.2,4,12618,18870,6601
fe857869a531b6060669182788eee335,C0,7,1.7,1.7,1.8,4,4,2,4,10017,10745,15374
fe857869a531b6060669182788eee335,C0,1,1.2,1.3,1.1,4,3,1.2,4,11619,5185,5856
fe857869a531b6060669182788eee335,C0,8,1.3,1.6,1.2,4,4,1.3,4,9962,6592,3849
fe857869a531b6060669182788eee335,C0,6,1.3,1,1.3,4,5,1.3,5,10746,6065,4176
fe857869a531b6060669182788eee335,C0,9,0.6,0.5,0.6,4,5,0.6,5,45834,3664,4689
fe857869a531b6060669182788eee335,C0,4,0.6,0.6,0.6,4,5,0.6,5,10627,4683,3666
fe857869a531b6060669182788eee335,C0,10,1.2,0.6,0.8,4,3,1,4,8259,6610,6913
fe857869a531b6060669182788eee335,C0,11,1.5,-1,1.3,4,4,1.4,4,8483,8650,26609
535121df4434d5072f20bd36e74096cf,C4,0,1,0.9,-1,-1,-1,1.1,2,20954,-1,-1
535121df4434d5072f20bd36e74096cf,C4,6,1.3,1,-1,-1,-1,1.3,3,10845,-1,-1
535121df4434d5072f20bd36e74096cf,C4,9,0.6,0.5,-1,-1,-1,0.7,2,7936,-1,-1
535121df4434d5072f20bd36e74096cf,C4,3,1.6,1.8,-1,-1,-1,1.4,3,15637,-1,-1
535121df4434d5072f20bd36e74096cf,C4,8,1.3,1.6,-1,-1,-1,1.4,4,12856,-1,-1
535121df4434d5072f20bd36e74096cf,C4,4,0.6,0.6,-1,-1,-1,0.9,4,14438,-1,-1
535121df4434d5072f20bd36e74096cf,C4,5,0.6,0.8,-1,-1,-1,0.6,3,11939,-1,-1
535121df4434d5072f20bd36e74096cf,C4,1,1.2,1.3,-1,-1,-1,1,3,13152,-1,-1
535121df4434d5072f20bd36e74096cf,C4,7,1.7,1.7,-1,-1,-1,1.3,3,13030,-1,-1
535121df4434d5072f20bd36e74096cf,C4,2,2,2.5,-1,-1,-1,1.5,4,13935,-1,-1
535121df4434d5072f20bd36e74096cf,C4,10,1.1,0.6,-1,-1,-1,0.7,4,19248,-1,-1
535121df4434d5072f20bd36e74096cf,C4,11,1.5,-1,-1,-1,-1,0.9,3,19175,-1,-1
09c1921ca4d38f8defd67d8f26bc05cf,C0,3,1.6,1.8,1.8,3,3,1.7,3,13313,15248,16728
09c1921ca4d38f8defd67d8f26bc05cf,C0,6,1.3,1,1.4,3,3,1.4,3,10367,4581,14802
09c1921ca4d38f8defd67d8f26bc05cf,C0,0,1,0.9,1.1,2,3,1.1,3,9911,6498,8768
09c1921ca4d38f8defd67d8f26bc05cf,C0,2,2,2.5,2.3,3,3,2.1,3,11490,5755,7561
09c1921ca4d38f8defd67d8f26bc05cf,C0,8,1.3,1.6,1.9,3,4,1.6,3,7419,5455,6553
09c1921ca4d38f8defd67d8f26bc05cf,C0,7,1.7,1.7,1.9,3,3,1.8,3,7781,5379,5450
09c1921ca4d38f8defd67d8f26bc05cf,C0,4,0.6,0.6,0.8,4,3,0.7,3,11550,4800,5715
09c1921ca4d38f8defd67d8f26bc05cf,C0,9,0.6,0.5,0.7,3,3,0.7,3,10533,4367,4949
09c1921ca4d38f8defd67d8f26bc05cf,C0,5,0.6,0.8,0.8,3,3,0.7,3,6906,3749,5365
09c1921ca4d38f8defd67d8f26bc05cf,C0,1,1.2,1.3,1.5,3,4,1.3,4,9065,9809,7824
09c1921ca4d38f8defd67d8f26bc05cf,C0,10,1.2,0.6,1.2,3,3,1.3,3,8806,4940,5940
09c1921ca4d38f8defd67d8f26bc05cf,C0,11,1.5,-1,0.9,3,4,1.3,3,7842,8424,8920
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,1,1.2,1.3,1.5,4,4,1.2,4,8009,3807,4137
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,6,1.3,1,1.1,3,3,1.4,3,5316,3885,5026
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,2,2,2.5,1,2,3,1.3,4,5211,3966,4149
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,9,0.6,0.5,1.1,3,3,0.8,4,10368,3637,16290
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,4,0.6,0.6,0.9,2,2,1.3,3,4345,4784,7285
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,0,1,0.9,1.2,4,3,1.2,4,6447,3361,5319
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,8,1.3,1.6,1.1,3,3,1.3,5,3175,4608,4398
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,3,1.6,1.8,1.3,3,3,1.2,2,4147,2794,5436
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,5,0.6,0.8,1.2,3,4,1.3,2,3817,4501,5784
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,7,1.7,1.7,1.3,4,4,1.3,2,3282,3584,7187
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,10,1.1,0.6,0.9,4,3,1,2,7609,3097,5406
9cd499e6cb50fc4a33dae1b4861b6cd5,C2,11,1.5,-1,1,2,4,1.2,3,6261,2168,7282
bfd4fcbb6df5ac9264983d3af1a26852,C3,0,1,0.9,0.7,3,1,0.7,4,31645,6141,6937
bfd4fcbb6df5ac9264983d3af1a26852,C3,7,1.7,1.7,1.2,3,3,1.3,4,25986,9440,7953
bfd4fcbb6df5ac9264983d3af1a26852,C3,4,0.6,0.6,0.9,2,4,0.9,3,8107,8511,8518
bfd4fcbb6df5ac9264983d3af1a26852,C3,3,1.6,1.8,0.7,4,2,1.2,4,12236,9839,4523
bfd4fcbb6df5ac9264983d3af1a26852,C3,1,1.2,1.3,1.1,3,4,1.3,3,6115,3008,5578
bfd4fcbb6df5ac9264983d3af1a26852,C3,5,0.6,0.8,0.5,2,3,0.8,4,6123,3217,5223
bfd4fcbb6df5ac9264983d3af1a26852,C3,6,1.3,1,1.3,3,5,1.3,5,4644,2714,8196
bfd4fcbb6df5ac9264983d3af1a26852,C3,2,2,2.5,2,4,5,2,5,4822,4078,2995
bfd4fcbb6df5ac9264983d3af1a26852,C3,8,1.3,1.6,1.5,4,4,1.4,4,3964,3696,5861
bfd4fcbb6df5ac9264983d3af1a26852,C3,9,0.6,0.5,1.1,3,2,0.9,3,7899,3080,3331
bfd4fcbb6df5ac9264983d3af1a26852,C3,10,1.1,0.6,0.7,2,1,0.8,3,7261,3423,4827
bfd4fcbb6df5ac9264983d3af1a26852,C3,11,1.5,-1,1.5,4,5,1.5,5,7987,3031,2828
88733201b163876d5c4403ba7d82a902,C4,7,1.7,1.7,-1,-1,-1,2.8,3,11774,-1,-1
88733201b163876d5c4403ba7d82a902,C4,3,1.6,1.8,-1,-1,-1,2.9,3,9848,-1,-1
