worker_id,condition,q_id,model_pred,actual_price,user_model_pred,user_model_pred_conf,model_conf,final_pred,user_final_price_conf
70a04b096c27401d24bc8e10c5528cd8,C2,9,0.6,0.5,0.6,4,5,0.6,5
70a04b096c27401d24bc8e10c5528cd8,C2,10,1.1,0.6,0.9,4,2,1,4
70a04b096c27401d24bc8e10c5528cd8,C2,11,1.5,-1,1.6,3,4,1.5,4
05c8c546a2fdd8b8a696586e07ef4625,C0,0,1,0.9,1,4,1,1.1,4
05c8c546a2fdd8b8a696586e07ef4625,C0,1,1.2,1.3,1.1,5,4,1,4
05c8c546a2fdd8b8a696586e07ef4625,C0,2,2,2.5,1.6,4,4,1.9,4
05c8c546a2fdd8b8a696586e07ef4625,C0,3,1.6,1.8,1.3,4,5,1.7,4
05c8c546a2fdd8b8a696586e07ef4625,C0,4,0.6,0.6,0.7,4,5,0.7,5
05c8c546a2fdd8b8a696586e07ef4625,C0,5,0.6,0.8,0.7,4,4,0.7,4
05c8c546a2fdd8b8a696586e07ef4625,C0,6,1.3,1,1.3,4,5,1.4,5
05c8c546a2fdd8b8a696586e07ef4625,C0,7,1.7,1.7,1.3,5,5,1.8,5
05c8c546a2fdd8b8a696586e07ef4625,C0,8,1.3,1.6,1.3,5,5,1.6,5
05c8c546a2fdd8b8a696586e07ef4625,C0,9,0.6,0.5,0.7,4,5,0.9,5
05c8c546a2fdd8b8a696586e07ef4625,C0,10,1.2,0.6,0.9,5,5,1.4,5
05c8c546a2fdd8b8a696586e07ef4625,C0,11,1.5,-1,0.9,5,4,1.5,4
7036d7a210fdcbb999411afb6fa035b5,C3,0,1,0.9,0.8,2,4,0.9,4
7036d7a210fdcbb999411afb6fa035b5,C3,1,1.2,1.3,0.8,2,3,1,3
7036d7a210fdcbb999411afb6fa035b5,C3,2,2,2.5,0.9,2,4,1.9,2
7036d7a210fdcbb999411afb6fa035b5,C3,3,1.6,1.8,1.6,2,3,1.6,4
7036d7a210fdcbb999411afb6fa035b5,C3,4,0.6,0.6,0.9,2,4,0.8,3
7036d7a210fdcbb999411afb6fa035b5,C3,5,0.6,0.8,0.7,2,3,0.6,3
7036d7a210fdcbb999411afb6fa035b5,C3,6,1.3,1,1.3,3,3,1.3,3
7036d7a210fdcbb999411afb6fa035b5,C3,7,1.7,1.7,1,2,4,1.6,3
7036d7a210fdcbb999411afb6fa035b5,C3,8,1.3,1.6,0.8,3,3,1.3,4
7036d7a210fdcbb999411afb6fa035b5,C3,9,0.6,0.5,0.8,3,3,0.7,3
7036d7a210fdcbb999411afb6fa035b5,C3,10,1.1,0.6,1.2,3,3,1.1,4
7036d7a210fdcbb999411afb6fa035b5,C3,11,1.5,-1,1.6,3,3,1.6,4
2487956b375d7f8fff00c9babd8fe855,C4,0,1.5,0.9,-1,-1,-1,1.4,3
2487956b375d7f8fff00c9babd8fe855,C4,1,1.5,1.3,-1,-1,-1,1.8,4
2487956b375d7f8fff00c9babd8fe855,C4,2,1.5,2.5,-1,-1,-1,2.3,3
2487956b375d7f8fff00c9babd8fe855,C4,3,1.5,1.8,-1,-1,-1,1.7,3
2487956b375d7f8fff00c9babd8fe855,C4,4,1.5,0.6,-1,-1,-1,0.8,5
2487956b375d7f8fff00c9babd8fe855,C4,5,1.5,0.8,-1,-1,-1,0.8,5
2487956b375d7f8fff00c9babd8fe855,C4,6,1.5,1,-1,-1,-1,1.5,2
2487956b375d7f8fff00c9babd8fe855,C4,7,1.5,1.7,-1,-1,-1,1.8,4
2487956b375d7f8fff00c9babd8fe855,C4,8,1.5,1.6,-1,-1,-1,2.1,2
2487956b375d7f8fff00c9babd8fe855,C4,9,1.5,0.5,-1,-1,-1,0.8,5
2487956b375d7f8fff00c9babd8fe855,C4,10,1.5,0.6,-1,-1,-1,1,3
2487956b375d7f8fff00c9babd8fe855,C4,11,1.5,-1,-1,-1,-1,1.2,4
645ef77cec460084d6de6912b2159db0,C3,0,1,0.9,0.6,4,3,0.8,4
645ef77cec460084d6de6912b2159db0,C3,1,1.2,1.3,1.1,4,4,1.1,5
645ef77cec460084d6de6912b2159db0,C3,2,2,2.5,1.3,3,3,1.5,4
645ef77cec460084d6de6912b2159db0,C3,3,1.6,1.8,1.5,4,4,1.5,4
645ef77cec460084d6de6912b2159db0,C3,4,0.6,0.6,0.6,4,5,0.6,5
645ef77cec460084d6de6912b2159db0,C3,5,0.6,0.8,0.5,4,3,0.5,4
645ef77cec460084d6de6912b2159db0,C3,6,1.3,1,1.5,4,3,1.4,4
645ef77cec460084d6de6912b2159db0,C3,7,1.7,1.7,1.4,4,3,1.6,4
645ef77cec460084d6de6912b2159db0,C3,8,1.3,1.6,1.3,4,5,1.3,4
645ef77cec460084d6de6912b2159db0,C3,9,0.6,0.5,0.5,4,4,0.7,4
645ef77cec460084d6de6912b2159db0,C3,10,1.1,0.6,0.9,4,4,1,4
645ef77cec460084d6de6912b2159db0,C3,11,1.5,-1,1.4,4,4,1.5,4
95f5d012ac97e30b5edc009922f50130,C1,0,1,0.9,0.9,4,3,0.9,4
95f5d012ac97e30b5edc009922f50130,C1,1,1.2,1.3,1.2,4,5,1.2,4
95f5d012ac97e30b5edc009922f50130,C1,2,2,2.5,2,4,4,2,4
95f5d012ac97e30b5edc009922f50130,C1,3,1.6,1.8,1.4,4,2,1.5,4
95f5d012ac97e30b5edc009922f50130,C1,4,0.6,0.6,0.6,4,5,0.6,5
95f5d012ac97e30b5edc009922f50130,C1,5,0.6,0.8,0.6,4,5,0.6,4
95f5d012ac97e30b5edc009922f50130,C1,6,1.3,1,1.3,4,4,1.3,5
95f5d012ac97e30b5edc009922f50130,C1,7,1.7,1.7,1.7,5,4,1.7,4
95f5d012ac97e30b5edc009922f50130,C1,8,1.3,1.6,1.3,4,4,1.4,4
95f5d012ac97e30b5edc009922f50130,C1,9,0.6,0.5,0.7,4,2,0.7,5
95f5d012ac97e30b5edc009922f50130,C1,10,1.2,0.6,1.3,4,3,1.2,4
95f5d012ac97e30b5edc009922f50130,C1,11,1.5,-1,1.6,4,2,1.6,4
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,0,1,0.9,0.8,1,1,0.8,1
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,1,1.2,1.3,1.1,1,3,1.1,1
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,2,2,2.5,1.9,1,3,1.9,1
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,3,1.6,1.8,1.2,1,3,1.4,1
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,4,0.6,0.6,0.7,1,3,0.7,3
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,5,0.6,0.8,0.8,1,3,0.8,3
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,6,1.3,1,1.4,1,3,1.4,3
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,7,1.7,1.7,2,1,3,1.9,3
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,8,1.3,1.6,1.3,3,3,1.3,3
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,9,0.6,0.5,0.9,3,3,0.8,3
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,10,1.2,0.6,1.3,3,3,1.3,3
f0cfd7a45d638d728c4dc5a3e59e9eb7,C0,11,1.5,-1,1.8,3,3,1.7,3
450ca4f92a189528342ca80723b2f875,C1,0,1,0.9,1,4,4,1,4
450ca4f92a189528342ca80723b2f875,C1,1,1.2,1.3,1.1,4,3,1.1,4
450ca4f92a189528342ca80723b2f875,C1,2,2,2.5,1.6,4,2,1.7,3
450ca4f92a189528342ca80723b2f875,C1,3,1.6,1.8,1.4,3,3,1.5,4
450ca4f92a189528342ca80723b2f875,C1,4,0.6,0.6,0.7,4,5,0.6,5
450ca4f92a189528342ca80723b2f875,C1,5,0.6,0.8,0.7,5,3,0.7,4
450ca4f92a189528342ca80723b2f875,C1,6,1.3,1,1.4,4,3,1.4,4
450ca4f92a189528342ca80723b2f875,C1,7,1.7,1.7,1.3,5,2,1.4,3
450ca4f92a189528342ca80723b2f875,C1,8,1.3,1.6,1.4,4,3,1.3,3
450ca4f92a189528342ca80723b2f875,C1,9,0.6,0.5,0.7,4,3,0.7,3
450ca4f92a189528342ca80723b2f875,C1,10,1.2,0.6,1.2,5,5,1.2,5
450ca4f92a189528342ca80723b2f875,C1,11,1.5,-1,1.7,4,3,1.6,3
981396db7776902e4a2b43fe0cd8082c,C1,0,1,0.9,0.9,4,4,1,4
981396db7776902e4a2b43fe0cd8082c,C1,1,1.2,1.3,1.1,4,4,1.1,4
981396db7776902e4a2b43fe0cd8082c,C1,2,2,2.5,1.8,4,2,1.8,4
981396db7776902e4a2b43fe0cd8082c,C1,3,1.6,1.8,1.5,4,4,1.5,4
981396db7776902e4a2b43fe0cd8082c,C1,4,0.6,0.6,0.6,4,5,0.7,4
981396db7776902e4a2b43fe0cd8082c,C1,5,0.6,0.8,0.6,5,5,0.6,4
981396db7776902e4a2b43fe0cd8082c,C1,6,1.3,1,1.3,4,4,1.1,4
981396db7776902e4a2b43fe0cd8082c,C1,7,1.7,1.7,1.6,5,3,1.5,4
981396db7776902e4a2b43fe0cd8082c,C1,8,1.3,1.6,1.3,5,5,1.4,4
981396db7776902e4a2b43fe0cd8082c,C1,9,0.6,0.5,0.6,5,3,0.5,4
981396db7776902e4a2b43fe0cd8082c,C1,10,1.2,0.6,1.2,3,5,1,4
981396db7776902e4a2b43fe0cd8082c,C1,11,1.5,-1,1.6,5,5,1.7,4
cfeb32cec450dc9826112ac4662edad7,C2,0,1,0.9,1.5,4,4,1.4,4
cfeb32cec450dc9826112ac4662edad7,C2,1,1.2,1.3,1.3,4,4,1.4,4
cfeb32cec450dc9826112ac4662edad7,C2,2,2,2.5,1.4,4,4,1.5,4
cfeb32cec450dc9826112ac4662edad7,C2,3,1.6,1.8,1.4,4,4,1.7,4
cfeb32cec450dc9826112ac4662edad7,C2,4,0.6,0.6,1.5,4,4,1.5,4
cfeb32cec450dc9826112ac4662edad7,C2,5,0.6,0.8,1.2,3,3,1.2,5
cfeb32cec450dc9826112ac4662edad7,C2,6,1.3,1,1.3,3,3,1.4,4
cfeb32cec450dc9826112ac4662edad7,C2,7,1.7,1.7,1.4,3,4,1.5,3
cfeb32cec450dc9826112ac4662edad7,C2,8,1.3,1.6,1.4,3,3,1.4,4
cfeb32cec450dc9826112ac4662edad7,C2,9,0.6,0.5,1.4,4,4,1.4,4
cfeb32cec450dc9826112ac4662edad7,C2,10,1.1,0.6,1.4,4,4,1.5,4
cfeb32cec450dc9826112ac4662edad7,C2,11,1.5,-1,1.3,4,4,1.6,3
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,0,1,0.9,0.5,4,4,1,3
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,1,1.2,1.3,1.4,4,4,1.3,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,2,2,2.5,1.5,4,4,1.8,3
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,3,1.6,1.8,1.6,4,5,1.6,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,4,0.6,0.6,0.6,4,5,0.6,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,5,0.6,0.8,0.5,4,4,0.6,3
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,6,1.3,1,1.3,4,5,1.3,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,7,1.7,1.7,1.7,4,5,1.7,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,8,1.3,1.6,1.3,4,5,1.3,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,9,0.6,0.5,0.6,4,5,0.6,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,10,1.1,0.6,1.1,4,5,1.1,4
0bd292377bec5ec6e0f4c24ce1c36f6e,C3,11,1.5,-1,1.5,4,5,1.5,4
06542888447b74259a20861182ff0cb1,C1,0,1,0.9,1,4,3,0.9,3
06542888447b74259a20861182ff0cb1,C1,1,1.2,1.3,1.2,4,4,1.4,4
06542888447b74259a20861182ff0cb1,C1,2,2,2.5,1.6,5,3,2.4,4
06542888447b74259a20861182ff0cb1,C1,3,1.6,1.8,1.6,4,3,1.5,4
06542888447b74259a20861182ff0cb1,C1,4,0.6,0.6,0.6,5,3,0.6,3
06542888447b74259a20861182ff0cb1,C1,5,0.6,0.8,0.6,5,3,0.5,4
06542888447b74259a20861182ff0cb1,C1,6,1.3,1,1.3,5,3,1.5,2
06542888447b74259a20861182ff0cb1,C1,7,1.7,1.7,1.7,5,4,1.8,3
06542888447b74259a20861182ff0cb1,C1,8,1.3,1.6,1.3,5,3,1.3,3
06542888447b74259a20861182ff0cb1,C1,9,0.6,0.5,0.6,5,3,0.6,3
06542888447b74259a20861182ff0cb1,C1,10,1.2,0.6,1.2,5,4,1.2,3
06542888447b74259a20861182ff0cb1,C1,11,1.5,-1,1.5,5,3,1.8,4
7acacbae3b0e4d0120801aca2f32176b,C1,0,1,0.9,1.2,4,2,1.2,4
7acacbae3b0e4d0120801aca2f32176b,C1,1,1.2,1.3,1,5,2,0.9,4
7acacbae3b0e4d0120801aca2f32176b,C1,2,2,2.5,2,4,5,2,5
7acacbae3b0e4d0120801aca2f32176b,C1,3,1.6,1.8,1.6,3,4,1.7,5
7acacbae3b0e4d0120801aca2f32176b,C1,4,0.6,0.6,0.7,3,4,0.6,5
7acacbae3b0e4d0120801aca2f32176b,C1,5,0.6,0.8,0.7,4,2,0.8,4
7acacbae3b0e4d0120801aca2f32176b,C1,6,1.3,1,1.2,2,4,1.4,4
7acacbae3b0e4d0120801aca2f32176b,C1,7,1.7,1.7,1.8,2,4,1.9,5
7acacbae3b0e4d0120801aca2f32176b,C1,8,1.3,1.6,1.3,4,5,1.4,4
7acacbae3b0e4d0120801aca2f32176b,C1,9,0.6,0.5,0.7,2,4,0.8,3
7acacbae3b0e4d0120801aca2f32176b,C1,10,1.2,0.6,1.1,2,3,1.3,5
7acacbae3b0e4d0120801aca2f32176b,C1,11,1.5,-1,1.4,3,4,1.7,5
ca87d51c2fd5f75ed3afe17face4e7cf,C3,0,1,0.9,0.9,4,2,1.2,4
ca87d51c2fd5f75ed3afe17face4e7cf,C3,1,1.2,1.3,1.2,5,3,1.3,3
ca87d51c2fd5f75ed3afe17face4e7cf,C3,2,2,2.5,2,5,4,2.1,3
ca87d51c2fd5f75ed3afe17face4e7cf,C3,3,1.6,1.8,1.6,5,3,1.6,4
ca87d51c2fd5f75ed3afe17face4e7cf,C3,4,0.6,0.6,0.6,4,4,0.7,3
ca87d51c2fd5f75ed3afe17face4e7cf,C3,5,0.6,0.8,0.6,5,2,0.8,3
ca87d51c2fd5f75ed3afe17face4e7cf,C3,6,1.3,1,1.3,5,3,1.7,3
ca87d51c2fd5f75ed3afe17face4e7cf,C3,7,1.7,1.7,1.7,5,5,1.7,4
ca87d51c2fd5f75ed3afe17face4e7cf,C3,8,1.3,1.6,1.2,4,2,1.7,4
ca87d51c2fd5f75ed3afe17face4e7cf,C3,9,0.6,0.5,0.7,4,2,0.8,4
ca87d51c2fd5f75ed3afe17face4e7cf,C3,10,1.1,0.6,0.8,4,5,1.1,4
ca87d51c2fd5f75ed3afe17face4e7cf,C3,11,1.5,-1,1.5,5,3,1.1,2
8d046a9cd2b71190d463972eb585b54a,C1,0,1,0.9,1,1,1,1.3,1
8d046a9cd2b71190d463972eb585b54a,C1,1,1.2,1.3,1.1,1,1,1,1
8d046a9cd2b71190d463972eb585b54a,C1,2,2,2.5,1.6,1,1,1.4,1
8d046a9cd2b71190d463972eb585b54a,C1,3,1.6,1.8,1,1,1,1.3,1
8d046a9cd2b71190d463972eb585b54a,C1,4,0.6,0.6,1.6,1,1,0.7,1
8d046a9cd2b71190d463972eb585b54a,C1,5,0.6,0.8,1,1,1,0.8,1
8d046a9cd2b71190d463972eb585b54a,C1,6,1.3,1,1.4,1,1,1.1,1
8d046a9cd2b71190d463972eb585b54a,C1,7,1.7,1.7,1.7,1,1,1.9,1
8d046a9cd2b71190d463972eb585b54a,C1,8,1.3,1.6,1.4,1,1,1.5,1
8d046a9cd2b71190d463972eb585b54a,C1,9,0.6,0.5,1.5,1,1,1,1
8d046a9cd2b71190d463972eb585b54a,C1,10,1.2,0.6,0.9,1,1,1,1
8d046a9cd2b71190d463972eb585b54a,C1,11,1.5,-1,1.2,1,1,1,1
54846ffad4e5ad9decc14d7ba88f9fb0,C2,0,1,0.9,0.9,4,4,1.1,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,1,1.2,1.3,1,4,2,1.4,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,2,2,2.5,1.6,4,4,1.9,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,3,1.6,1.8,1.2,5,2,1.5,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,4,0.6,0.6,0.6,4,4,0.7,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,5,0.6,0.8,0.4,4,1,0.4,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,6,1.3,1,1.4,4,4,1.4,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,7,1.7,1.7,1.6,5,5,1.8,5
54846ffad4e5ad9decc14d7ba88f9fb0,C2,8,1.3,1.6,1.3,5,5,1.3,5
54846ffad4e5ad9decc14d7ba88f9fb0,C2,9,0.6,0.5,0.6,3,4,0.6,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,10,1.1,0.6,0.7,4,2,0.9,4
54846ffad4e5ad9decc14d7ba88f9fb0,C2,11,1.5,-1,1.2,4,4,1.3,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,0,1,0.9,0.7,2,3,0.9,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,1,1.2,1.3,1,4,2,1,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,2,2,2.5,2,4,5,2,5
1d8568bcd1bed13c07cbb7a4904fa489,C2,3,1.6,1.8,1.8,4,4,1.7,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,4,0.6,0.6,1,3,4,0.8,3
1d8568bcd1bed13c07cbb7a4904fa489,C2,5,0.6,0.8,0.5,3,4,0.6,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,6,1.3,1,1.4,4,3,1.4,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,7,1.7,1.7,2,4,3,1.9,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,8,1.3,1.6,1.4,4,3,1.3,3
1d8568bcd1bed13c07cbb7a4904fa489,C2,9,0.6,0.5,1.2,4,1,1,4
1d8568bcd1bed13c07cbb7a4904fa489,C2,10,1.1,0.6,1.2,4,4,1.1,3
1d8568bcd1bed13c07cbb7a4904fa489,C2,11,1.5,-1,0.9,3,1,1.2,4
694c401f3003b331cbe75fbc77af551c,C1,0,1,0.9,1,3,3,1.1,3
694c401f3003b331cbe75fbc77af551c,C1,1,1.2,1.3,1.1,3,3,1.3,2
694c401f3003b331cbe75fbc77af551c,C1,2,2,2.5,2,3,3,1.9,2
694c401f3003b331cbe75fbc77af551c,C1,3,1.6,1.8,1.6,3,3,1.5,2
694c401f3003b331cbe75fbc77af551c,C1,4,0.6,0.6,0.6,3,3,0.7,2
694c401f3003b331cbe75fbc77af551c,C1,5,0.6,0.8,0.6,3,3,0.6,2
694c401f3003b331cbe75fbc77af551c,C1,6,1.3,1,1.3,3,3,1.4,2
694c401f3003b331cbe75fbc77af551c,C1,7,1.7,1.7,1.7,3,3,1.9,2
694c401f3003b331cbe75fbc77af551c,C1,8,1.3,1.6,1.3,3,3,1.2,2
694c401f3003b331cbe75fbc77af551c,C1,9,0.6,0.5,0.6,3,3,0.7,2
694c401f3003b331cbe75fbc77af551c,C1,10,1.2,0.6,1.2,3,3,1.1,2
694c401f3003b331cbe75fbc77af551c,C1,11,1.5,-1,1.5,3,3,1.7,2
bc2f3a58e8de5020576b9e4172ec1b3c,C3,0,1,0.9,0.6,4,2,0.7,2
bc2f3a58e8de5020576b9e4172ec1b3c,C3,1,1.2,1.3,0.9,3,3,1.1,2
bc2f3a58e8de5020576b9e4172ec1b3c,C3,2,2,2.5,1.7,3,4,1.8,3
bc2f3a58e8de5020576b9e4172ec1b3c,C3,3,1.6,1.8,1.5,3,4,1.6,4
bc2f3a58e8de5020576b9e4172ec1b3c,C3,4,0.6,0.6,0.8,3,3,0.7,3
bc2f3a58e8de5020576b9e4172ec1b3c,C3,5,0.6,0.8,0.6,4,5,0.5,3
bc2f3a58e8de5020576b9e4172ec1b3c,C3,6,1.3,1,0.7,4,2,1,2
bc2f3a58e8de5020576b9e4172ec1b3c,C3,7,1.7,1.7,1.4,3,3,1.5,3
bc2f3a58e8de5020576b9e4172ec1b3c,C3,8,1.3,1.6,1,3,2,1.1,2
bc2f3a58e8de5020576b9e4172ec1b3c,C3,9,0.6,0.5,0.9,4,2,0.7,3
bc2f3a58e8de5020576b9e4172ec1b3c,C3,10,1.1,0.6,1,4,4,1,4
bc2f3a58e8de5020576b9e4172ec1b3c,C3,11,1.5,-1,1.3,4,3,1.4,2
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,0,1,0.9,1,3,3,1.1,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,1,1.2,1.3,1,3,3,1.3,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,2,2,2.5,1,3,3,2.1,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,3,1.6,1.8,2,3,3,1.7,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,4,0.6,0.6,1.6,3,3,0.7,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,5,0.6,0.8,1,3,3,0.7,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,6,1.3,1,0.7,3,3,1.4,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,7,1.7,1.7,1.5,3,3,1.8,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,8,1.3,1.6,0.7,3,3,1.4,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,9,0.6,0.5,0.7,3,3,0.7,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,10,1.1,0.6,1.5,3,3,1.2,3
8bf5726ec5ed2302ae2f86ddf1e2cc3d,C3,11,1.5,-1,2,3,3,1.6,3
023360ecae50d0f707b1951d632e0d2e,C2,0,1,0.9,1.2,4,2,1.2,4
023360ecae50d0f707b1951d632e0d2e,C2,1,1.2,1.3,1.3,4,3,1.3,4
023360ecae50d0f707b1951d632e0d2e,C2,2,2,2.5,1.8,4,3,1.9,4
023360ecae50d0f707b1951d632e0d2e,C2,3,1.6,1.8,1.2,4,2,1.4,4
023360ecae50d0f707b1951d632e0d2e,C2,4,0.6,0.6,0.6,5,5,0.6,4
023360ecae50d0f707b1951d632e0d2e,C2,5,0.6,0.8,0.7,4,3,0.7,4
023360ecae50d0f707b1951d632e0d2e,C2,6,1.3,1,1.4,4,3,1.3,4
023360ecae50d0f707b1951d632e0d2e,C2,7,1.7,1.7,1.4,4,2,1.5,4
023360ecae50d0f707b1951d632e0d2e,C2,8,1.3,1.6,1.6,4,4,1.5,4
023360ecae50d0f707b1951d632e0d2e,C2,9,0.6,0.5,0.6,5,5,0.6,5
023360ecae50d0f707b1951d632e0d2e,C2,10,1.1,0.6,0.8,4,2,0.9,4
023360ecae50d0f707b1951d632e0d2e,C2,11,1.5,-1,0.8,4,1,1,4
410be7ba4977c3e91896a0f6a95c55d2,C2,0,1,0.9,0.8,3,3,0.9,3
410be7ba4977c3e91896a0f6a95c55d2,C2,1,1.2,1.3,1.1,2,4,1.2,4
410be7ba4977c3e91896a0f6a95c55d2,C2,2,2,2.5,1.9,4,4,2.2,4
410be7ba4977c3e91896a0f6a95c55d2,C2,3,1.6,1.8,2.2,4,2,1.9,3
410be7ba4977c3e91896a0f6a95c55d2,C2,4,0.6,0.6,0.9,3,2,0.8,2
410be7ba4977c3e91896a0f6a95c55d2,C2,5,0.6,0.8,0.8,3,4,0.7,3
410be7ba4977c3e91896a0f6a95c55d2,C2,6,1.3,1,0.9,2,4,1.2,3
410be7ba4977c3e91896a0f6a95c55d2,C2,7,1.7,1.7,2.2,4,2,2,3
410be7ba4977c3e91896a0f6a95c55d2,C2,8,1.3,1.6,1.8,3,2,1.6,4
410be7ba4977c3e91896a0f6a95c55d2,C2,9,0.6,0.5,0.8,4,3,0.7,4
410be7ba4977c3e91896a0f6a95c55d2,C2,10,1.1,0.6,0.5,2,2,0.8,3
410be7ba4977c3e91896a0f6a95c55d2,C2,11,1.5,-1,0.9,3,4,1.7,3
42d459597337c2e5f5c0a2078c9a3ece,C4,0,1.5,0.9,-1,-1,-1,0.8,4
42d459597337c2e5f5c0a2078c9a3ece,C4,1,1.5,1.3,-1,-1,-1,1.2,3
42d459597337c2e5f5c0a2078c9a3ece,C4,2,1.5,2.5,-1,-1,-1,2.4,4
42d459597337c2e5f5c0a2078c9a3ece,C4,3,1.5,1.8,-1,-1,-1,1.3,4
42d459597337c2e5f5c0a2078c9a3ece,C4,4,1.5,0.6,-1,-1,-1,0.7,3
42d459597337c2e5f5c0a2078c9a3ece,C4,5,1.5,0.8,-1,-1,-1,0.6,3
42d459597337c2e5f5c0a2078c9a3ece,C4,6,1.5,1,-1,-1,-1,1.7,3
42d459597337c2e5f5c0a2078c9a3ece,C4,7,1.5,1.7,-1,-1,-1,1.4,3
42d459597337c2e5f5c0a2078c9a3ece,C4,8,1.5,1.6,-1,-1,-1,1.6,4
42d459597337c2e5f5c0a2078c9a3ece,C4,9,1.5,0.5,-1,-1,-1,0.8,3
42d459597337c2e5f5c0a2078c9a3ece,C4,10,1.5,0.6,-1,-1,-1,0.9,3
42d459597337c2e5f5c0a2078c9a3ece,C4,11,1.5,-1,-1,-1,-1,0.8,3
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,0,1.5,0.9,-1,-1,-1,0.8,3
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,1,1.5,1.3,-1,-1,-1,1.1,2
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,2,1.5,2.5,-1,-1,-1,2.4,2
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,3,1.5,1.8,-1,-1,-1,1.8,3
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,4,1.5,0.6,-1,-1,-1,0.8,3
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,5,1.5,0.8,-1,-1,-1,0.6,2
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,6,1.5,1,-1,-1,-1,1.6,2
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,7,1.5,1.7,-1,-1,-1,1.8,3
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,8,1.5,1.6,-1,-1,-1,1.8,2
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,9,1.5,0.5,-1,-1,-1,0.6,3
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,10,1.5,0.6,-1,-1,-1,0.9,1
d52b4ece4d4fad3a9ad3250ef6ec4a95,C4,11,1.5,-1,-1,-1,-1,0.9,1
4318495093bd304396ec35d6ae35f5a9,C4,0,1.5,0.9,-1,-1,-1,0.8,2
4318495093bd304396ec35d6ae35f5a9,C4,1,1.5,1.3,-1,-1,-1,1.1,1
4318495093bd304396ec35d6ae35f5a9,C4,2,1.5,2.5,-1,-1,-1,2.2,3
4318495093bd304396ec35d6ae35f5a9,C4,3,1.5,1.8,-1,-1,-1,1.4,3
4318495093bd304396ec35d6ae35f5a9,C4,4,1.5,0.6,-1,-1,-1,0.8,4
4318495093bd304396ec35d6ae35f5a9,C4,5,1.5,0.8,-1,-1,-1,0.6,3
